"","study","time","id","calm","secure","tense","regretful","at.ease","upset","worrying","rested","anxious","comfortable","confident","nervous","jittery","high.strung","relaxed","content","worried","rattled","joyful","pleasant"
"4767","VALE",2,6,2,2,3,3,2,2,3,2,4,2,2,2,4,4,2,2,2,2,1,1
"4768","VALE",2,7,1,2,3,2,2,1,1,1,1,2,3,1,1,1,1,2,2,1,2,2
"4769","VALE",2,8,2,2,1,1,2,1,1,2,1,2,2,1,1,2,3,2,1,1,1,2
"4770","VALE",2,9,2,2,1,1,2,1,1,1,1,3,2,1,1,1,2,2,1,1,1,2
"4771","VALE",2,10,2,2,1,1,3,2,2,1,2,2,2,1,1,1,2,2,2,1,1,2
"4772","VALE",2,11,4,3,1,1,3,1,1,2,1,3,3,1,1,1,3,3,1,1,1,3
"4773","VALE",2,12,4,3,1,2,4,1,2,2,1,3,3,1,1,1,3,2,2,1,1,2
"4774","VALE",2,13,3,3,1,1,2,1,1,3,1,2,3,1,1,1,3,3,1,1,2,3
"4775","VALE",2,14,4,2,1,1,3,1,1,1,1,3,2,1,1,1,4,2,1,2,1,3
"4776","VALE",2,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4777","VALE",2,16,3,4,2,1,2,1,1,2,2,2,3,1,2,1,2,3,1,2,2,3
"4778","VALE",2,17,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
"4779","VALE",2,19,4,4,1,1,4,1,2,4,1,4,4,1,1,1,4,3,1,1,3,4
"4780","VALE",2,20,4,3,2,1,3,1,1,2,2,2,3,2,2,1,3,3,1,1,2,2
"4781","VALE",2,22,3,2,2,1,3,1,2,2,2,2,3,2,1,1,3,3,2,1,1,3
"4782","VALE",2,23,4,4,1,1,3,1,1,3,1,3,4,1,1,1,3,3,1,1,4,3
"4783","VALE",2,24,2,2,1,1,3,2,1,1,3,3,3,1,2,1,3,2,1,1,1,1
"4784","VALE",2,25,2,2,1,1,3,1,1,2,2,2,3,1,1,1,2,2,1,1,1,2
"4785","VALE",2,27,2,2,1,1,2,1,1,1,2,2,2,1,1,1,2,2,1,1,2,2
"4786","VALE",2,29,3,3,1,1,2,3,1,1,3,1,1,1,1,1,2,1,1,1,1,2
"4787","VALE",2,30,3,3,2,1,2,2,2,1,2,2,2,1,1,1,2,2,1,1,1,3
"4788","VALE",2,31,2,2,1,2,2,1,2,2,2,2,3,1,1,1,2,2,2,1,2,3
"4789","VALE",2,32,2,2,2,1,2,1,1,1,2,2,3,1,2,1,2,2,1,1,1,2
"4790","VALE",2,33,2,2,1,1,2,1,1,1,1,2,2,1,1,1,2,3,2,1,1,2
"4791","VALE",2,34,2,2,2,1,3,1,3,3,2,3,3,2,1,1,3,3,2,1,3,3
"4792","VALE",2,35,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4793","VALE",2,36,4,4,1,1,4,1,1,4,1,3,4,1,1,1,3,3,1,1,3,3
"4794","VALE",2,37,2,3,1,1,1,2,2,1,2,1,3,1,1,1,2,1,2,1,1,2
"4795","VALE",2,38,3,2,1,1,3,1,1,3,2,2,1,1,1,1,2,2,1,1,2,3
"4796","VALE",2,39,4,4,1,1,3,1,1,2,1,4,4,1,1,1,3,3,1,1,2,2
"4797","VALE",2,40,2,2,2,2,2,3,3,1,2,2,2,1,1,1,2,2,2,1,1,2
"4798","VALE",2,41,3,2,1,3,3,2,4,1,1,1,1,1,1,1,2,1,4,1,1,1
"4799","VALE",2,42,4,4,1,1,3,1,1,3,1,3,4,1,1,2,3,3,1,1,3,4
"4800","VALE",2,43,2,1,3,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1
"4801","VALE",2,44,4,4,1,1,4,1,2,1,1,4,4,1,1,1,4,4,1,1,4,4
"4802","VALE",2,46,3,3,3,1,2,1,1,1,1,2,3,1,1,2,2,3,1,1,2,3
"4803","VALE",2,48,3,4,1,1,3,2,2,3,2,2,4,1,1,1,2,2,2,1,2,3
"4804","VALE",2,50,3,3,2,1,2,2,1,2,2,2,3,2,2,1,2,2,1,1,2,2
"4805","VALE",2,51,2,2,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,2,1,1
"4806","VALE",2,52,3,3,1,1,3,1,1,2,1,3,3,1,2,1,4,3,1,1,2,3
"4807","VALE",2,53,3,3,1,1,3,1,2,2,1,3,3,1,1,1,3,2,1,1,1,2
"4808","VALE",2,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4809","VALE",2,55,4,4,1,1,4,1,1,4,1,4,4,1,1,1,4,4,1,1,3,4
"4810","VALE",2,56,4,3,1,1,3,1,1,3,1,3,3,1,1,1,4,2,1,1,1,4
"4811","VALE",2,57,4,4,1,1,3,1,1,3,1,2,3,1,1,1,4,4,1,1,2,3
"4812","VALE",2,58,4,4,1,1,4,1,1,1,1,3,4,1,1,1,4,4,1,1,2,3
"4813","VALE",2,59,2,2,1,1,2,1,1,1,1,4,4,1,1,1,4,4,1,1,4,4
"4814","VALE",2,60,3,3,1,1,2,1,1,2,1,2,2,1,1,1,2,2,1,1,1,2
"4815","VALE",2,61,2,2,1,3,1,3,1,1,2,2,2,1,1,1,2,1,1,1,1,1
"4816","VALE",2,62,3,2,2,1,2,1,1,2,1,2,2,1,2,1,2,2,1,1,1,2
"4817","VALE",2,64,2,3,1,1,3,1,1,2,1,3,3,1,1,1,2,2,1,1,2,3
"4818","VALE",2,65,2,3,2,1,2,1,1,2,2,2,4,2,2,1,2,2,3,1,2,2
"4819","VALE",2,66,2,3,2,1,3,1,1,2,1,2,3,1,1,1,3,2,2,2,3,2
"4820","VALE",2,67,4,3,1,1,3,1,1,1,1,3,2,1,1,1,4,4,1,1,1,2
"4821","VALE",2,68,2,2,1,1,2,1,3,2,1,2,2,1,1,1,2,2,3,1,1,1
"4822","VALE",2,69,1,2,3,1,2,3,1,1,3,1,1,2,2,2,1,1,2,2,1,1
"4823","VALE",2,70,3,3,1,1,3,1,1,1,2,2,2,NA,1,1,3,2,2,1,3,1
"4824","VALE",2,72,2,2,1,1,3,1,1,2,1,2,2,1,1,1,2,2,1,1,2,2
"4825","VALE",2,73,3,2,2,1,2,2,3,1,2,2,4,2,1,1,2,1,3,1,1,2
"4826","VALE",2,74,3,3,1,1,2,2,3,2,2,3,2,1,1,2,2,2,1,1,2,2
"4827","VALE",2,76,3,4,2,1,3,4,1,1,2,3,4,1,1,2,1,1,2,1,1,1
"4828","VALE",2,77,2,2,1,1,2,2,1,1,1,2,2,1,1,NA,NA,1,1,1,1,1
"4829","VALE",2,78,3,3,2,1,3,1,1,3,2,3,3,1,1,1,3,3,1,1,2,3
"4830","VALE",2,79,2,3,1,1,3,1,1,2,1,3,3,1,1,1,2,3,1,1,1,2
"4831","VALE",2,80,2,2,1,1,2,1,1,1,2,1,3,1,1,1,2,2,1,1,2,2
"4832","VALE",2,81,3,3,2,1,3,1,2,2,1,3,3,2,1,2,3,4,2,1,2,3
"4833","VALE",2,82,1,1,3,2,1,2,4,1,3,1,1,1,2,2,1,1,2,1,1,1
"4834","VALE",2,83,2,1,3,1,1,2,3,1,3,1,1,3,3,3,1,1,2,2,1,1
"4835","VALE",2,84,2,2,3,1,2,1,1,2,2,1,3,1,1,1,2,2,3,1,2,2
"4836","VALE",2,85,4,4,1,1,4,1,1,2,1,4,4,1,1,1,4,3,1,1,3,3
"4837","VALE",2,86,1,3,4,1,2,1,1,2,4,2,3,4,4,4,1,2,1,2,2,2
"4838","VALE",2,87,4,4,1,1,4,1,1,2,1,3,3,1,1,1,4,3,1,1,1,3
"4839","VALE",3,1,3,3,1,1,3,1,1,2,1,3,3,1,2,1,3,2,1,1,2,3
"4840","VALE",3,2,3,3,1,1,3,1,1,1,1,2,2,1,1,1,3,2,1,1,1,4
"4841","VALE",3,3,3,3,1,1,3,1,1,1,1,2,2,1,1,1,3,2,1,1,1,2
"4842","VALE",3,4,2,1,3,3,1,4,4,2,3,2,1,4,2,3,2,1,4,3,1,1
"4843","VALE",3,5,2,2,1,1,2,1,1,1,1,3,2,2,2,1,2,2,1,1,1,3
"4844","VALE",3,6,2,2,2,1,2,2,1,2,3,2,2,1,3,3,2,2,1,1,1,2
"4845","VALE",3,7,2,2,3,2,1,1,1,2,1,3,3,1,1,1,2,2,1,1,1,2
"4846","VALE",3,8,3,3,1,1,3,1,1,2,1,2,2,1,1,1,2,2,1,1,2,2
"4847","VALE",3,9,2,2,1,1,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1
"4848","VALE",3,10,3,3,1,2,3,1,2,1,2,3,3,1,1,1,3,3,1,1,1,2
"4849","VALE",3,11,3,2,1,1,3,1,1,2,1,3,1,1,1,1,3,1,1,1,1,2
"4850","VALE",3,12,4,3,1,1,3,1,2,1,1,2,2,1,1,1,2,2,1,1,1,2
"4851","VALE",3,13,3,3,1,1,3,1,1,3,1,3,3,1,1,1,3,3,1,1,3,3
"4852","VALE",3,14,4,2,2,1,3,1,1,2,1,3,1,1,1,1,3,2,1,1,1,3
"4853","VALE",3,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4854","VALE",3,16,1,2,3,2,2,3,1,1,4,1,1,2,3,2,1,1,2,1,1,1
"4855","VALE",3,17,2,3,1,1,2,1,1,3,1,2,3,1,1,1,3,2,1,1,2,2
"4856","VALE",3,19,4,4,1,1,4,1,1,4,1,4,4,1,1,1,4,4,1,1,4,4
"4857","VALE",3,20,2,2,3,1,2,2,3,1,3,1,2,2,3,3,2,2,3,1,2,2
"4858","VALE",3,22,3,4,2,1,3,1,1,3,1,2,2,1,1,1,3,4,2,1,2,3
"4859","VALE",3,23,4,4,1,1,3,1,2,4,1,3,4,1,1,1,3,3,2,1,4,3
"4860","VALE",3,25,2,3,2,1,2,1,3,2,2,3,3,1,1,1,3,3,2,2,2,2
"4861","VALE",3,27,4,2,1,1,4,1,1,3,1,3,3,1,1,1,3,2,1,1,3,3
"4862","VALE",3,29,3,3,1,1,2,1,1,3,1,2,1,1,1,1,4,3,1,1,1,2
"4863","VALE",3,30,3,3,1,1,3,1,2,3,1,3,3,1,1,1,3,4,2,1,2,3
"4864","VALE",3,31,2,3,3,3,2,2,3,2,2,2,2,2,2,1,2,3,3,1,1,2
"4865","VALE",3,32,3,3,3,1,2,2,1,2,1,2,3,1,2,2,1,3,1,1,1,3
"4866","VALE",3,33,2,2,3,2,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1
"4867","VALE",3,34,2,2,1,1,2,1,1,2,1,2,2,1,1,1,2,2,1,1,1,1
"4868","VALE",3,35,1,1,4,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4869","VALE",3,36,2,2,2,1,3,1,1,2,1,2,4,2,2,1,2,2,1,1,3,3
"4870","VALE",3,37,1,1,1,2,1,2,3,1,3,1,1,1,1,1,1,1,2,1,1,1
"4871","VALE",3,38,4,4,1,1,3,1,1,3,1,3,3,1,1,1,3,3,1,1,3,3
"4872","VALE",3,39,3,3,1,1,3,2,1,2,1,3,3,1,1,1,3,3,1,1,1,1
"4873","VALE",3,40,4,2,1,2,3,2,2,3,1,2,2,1,1,1,3,3,2,1,3,3
"4874","VALE",3,41,4,4,1,1,4,1,2,1,1,3,2,1,1,1,4,3,1,1,1,3
"4875","VALE",3,42,2,3,1,1,2,1,1,2,1,3,3,1,1,1,2,2,1,1,1,1
"4876","VALE",3,43,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4877","VALE",3,46,3,3,2,2,3,1,2,1,1,3,3,1,1,1,3,3,2,1,2,2
"4878","VALE",3,48,3,4,2,1,3,1,1,2,2,3,4,1,1,2,2,3,1,1,3,4
"4879","VALE",3,50,2,2,2,2,2,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1
"4880","VALE",3,51,3,3,2,1,3,1,1,1,2,3,1,2,1,2,2,3,1,1,2,2
"4881","VALE",3,53,3,3,1,1,3,1,1,2,1,3,3,1,1,1,3,2,1,1,1,2
"4882","VALE",3,54,4,4,1,1,3,1,1,2,1,3,4,1,1,1,3,3,1,1,2,2
"4883","VALE",3,55,4,4,1,1,4,1,1,4,1,4,4,1,1,1,4,4,1,1,4,4
"4884","VALE",3,56,4,3,1,1,3,1,1,2,1,4,2,1,1,1,4,2,1,1,2,3
"4885","VALE",3,57,4,4,1,1,4,1,1,2,1,4,4,1,1,1,4,4,1,1,3,3
"4886","VALE",3,58,4,4,1,1,4,1,1,3,1,4,4,1,1,1,4,4,1,1,3,4
"4887","VALE",3,59,2,2,3,2,2,3,3,2,4,2,3,2,3,2,2,2,2,3,3,3
"4888","VALE",3,60,3,3,1,1,4,1,1,2,1,3,2,1,1,1,3,2,1,1,3,3
"4889","VALE",3,61,2,2,1,2,2,2,1,3,1,2,2,1,1,1,3,2,1,1,2,2
"4890","VALE",3,62,4,2,1,1,3,1,1,3,1,2,2,1,1,1,3,2,1,1,1,2
"4891","VALE",3,65,2,3,2,1,2,1,2,3,2,3,4,2,1,1,2,2,2,1,3,3
"4892","VALE",3,67,4,4,1,1,3,1,1,3,1,4,4,1,1,1,4,4,1,1,1,3
"4893","VALE",3,68,3,2,1,1,2,1,1,1,1,2,2,1,1,1,3,2,1,1,1,1
"4894","VALE",3,69,2,2,1,1,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1
"4895","VALE",3,70,2,1,3,2,1,2,2,1,3,2,1,1,1,2,1,1,2,1,1,1
"4896","VALE",3,73,2,2,2,1,2,1,2,1,2,2,3,2,1,1,3,1,2,1,1,2
"4897","VALE",3,74,3,3,1,1,3,1,2,2,2,3,2,1,1,1,2,2,2,1,2,2
"4898","VALE",3,76,4,4,2,1,4,1,1,3,2,4,4,1,2,3,3,3,2,1,3,3
"4899","VALE",3,77,4,4,1,2,4,1,2,2,1,3,3,1,1,1,3,3,1,1,2,3
"4900","VALE",3,78,2,2,1,1,2,1,2,2,2,2,3,1,2,1,2,2,1,1,1,2
"4901","VALE",3,79,3,3,1,1,3,1,1,3,1,4,3,1,1,1,3,3,1,1,1,3
"4902","VALE",3,80,3,3,1,1,3,1,1,3,1,3,3,1,1,1,3,3,1,1,3,3
"4903","VALE",3,81,2,3,1,1,3,1,2,2,1,3,3,1,1,2,3,3,1,1,2,3
"4904","VALE",3,82,2,1,2,3,2,3,3,1,2,1,1,1,1,2,1,1,3,2,1,1
"4905","VALE",3,83,1,1,3,4,1,2,4,1,2,1,1,2,2,3,1,1,4,1,1,1
"4906","VALE",3,84,2,1,2,2,1,2,4,3,4,3,2,3,3,2,2,2,4,1,1,1
"4907","VALE",3,86,2,3,2,1,2,1,1,2,1,1,3,1,2,1,2,1,1,1,1,2
"4908","VALE",3,87,4,4,1,1,4,1,1,2,1,3,4,1,1,1,4,4,1,1,2,3
"4909","VALE",4,1,3,3,1,1,3,1,1,4,1,2,3,1,2,1,2,2,1,1,2,3
"4910","VALE",4,2,3,2,1,1,3,1,1,1,1,3,2,1,1,1,3,2,1,1,2,4
"4911","VALE",4,3,3,2,1,1,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2
"4912","VALE",4,4,2,1,4,3,1,4,4,2,3,2,1,4,3,4,1,1,4,2,1,1
"4913","VALE",4,5,2,2,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1
"4914","VALE",4,6,2,2,1,1,2,1,1,1,3,2,2,1,2,2,2,1,1,1,1,2
"4915","VALE",4,7,1,1,2,3,2,2,1,2,1,2,3,1,1,1,2,1,2,1,1,1
"4916","VALE",4,8,2,2,1,1,1,1,1,2,1,2,2,1,1,1,2,2,1,1,1,2
"4917","VALE",4,9,2,2,1,1,2,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1
"4918","VALE",4,10,3,3,1,2,3,1,2,1,2,3,2,1,1,1,4,3,1,1,1,2
"4919","VALE",4,11,3,2,1,1,3,1,1,1,1,2,3,1,1,1,2,1,1,1,1,2
"4920","VALE",4,12,3,3,1,1,3,1,2,1,1,3,2,1,1,1,3,2,2,1,1,1
"4921","VALE",4,13,3,3,1,1,3,1,1,3,1,3,3,1,1,1,3,3,1,1,2,3
"4922","VALE",4,14,4,2,1,1,4,1,1,1,1,3,1,1,1,1,4,2,1,1,1,3
"4923","VALE",4,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4924","VALE",4,16,1,2,3,1,1,2,1,1,2,1,2,2,2,2,1,1,1,1,1,1
"4925","VALE",4,17,3,3,1,1,1,1,1,2,1,2,3,1,1,1,2,2,1,1,1,2
"4926","VALE",4,19,4,4,2,1,3,1,1,3,2,4,3,1,1,2,3,3,1,2,2,3
"4927","VALE",4,20,3,2,2,1,2,1,2,1,2,2,3,2,3,1,2,2,2,1,2,2
"4928","VALE",4,22,4,4,2,1,2,1,1,2,1,3,2,1,1,1,3,4,1,1,2,4
"4929","VALE",4,23,4,4,1,1,4,1,2,3,1,3,4,1,1,1,3,3,1,1,3,4
"4930","VALE",4,25,2,3,1,1,2,1,2,2,2,2,3,1,1,1,2,2,1,2,1,2
"4931","VALE",4,27,3,1,1,1,3,1,1,3,1,3,2,1,1,1,3,2,1,1,3,3
"4932","VALE",4,29,3,2,1,2,3,2,1,2,1,2,2,1,1,1,3,1,1,1,1,1
"4933","VALE",4,30,3,3,2,1,3,1,2,3,2,3,2,2,2,1,3,3,2,1,2,4
"4934","VALE",4,31,2,2,3,3,2,3,3,2,2,2,2,3,2,1,2,2,3,1,1,2
"4935","VALE",4,32,2,2,2,1,2,2,1,1,1,1,3,1,2,2,1,1,1,1,1,2
"4936","VALE",4,33,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1
"4937","VALE",4,34,2,2,1,1,3,1,1,2,1,2,2,1,1,1,3,3,1,1,1,1
"4938","VALE",4,35,1,1,4,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4939","VALE",4,36,2,2,1,1,2,1,1,2,1,2,4,1,1,1,2,3,1,1,2,3
"4940","VALE",4,37,1,2,3,1,2,3,3,1,2,1,1,2,3,1,1,1,2,2,1,1
"4941","VALE",4,38,3,3,1,1,2,1,1,2,1,3,3,1,1,1,3,3,1,1,2,3
"4942","VALE",4,39,2,3,1,1,3,2,1,2,1,3,3,1,1,1,3,2,1,1,1,1
"4943","VALE",4,40,4,2,1,1,2,2,2,3,1,2,2,1,1,1,3,3,2,1,2,2
"4944","VALE",4,41,4,3,1,2,4,1,2,1,1,2,1,1,1,1,3,2,1,1,1,1
"4945","VALE",4,42,3,3,1,1,2,1,1,1,1,2,3,1,1,1,2,2,1,1,1,1
"4946","VALE",4,43,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4947","VALE",4,46,3,3,2,2,3,1,2,1,1,2,3,1,1,1,3,3,2,1,1,2
"4948","VALE",4,48,2,3,2,2,2,1,2,2,3,2,3,1,2,1,2,1,2,1,1,2
"4949","VALE",4,50,2,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1
"4950","VALE",4,51,3,3,3,1,3,1,1,1,2,2,1,2,2,2,1,2,1,1,2,2
"4951","VALE",4,53,2,2,2,1,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,1
"4952","VALE",4,54,2,3,1,1,3,1,1,2,1,3,3,1,1,1,2,3,1,1,2,2
"4953","VALE",4,55,4,4,1,1,4,1,1,4,1,4,4,1,1,1,4,4,1,1,4,4
"4954","VALE",4,56,4,2,1,1,4,1,1,2,1,3,2,1,1,1,4,1,1,1,1,2
"4955","VALE",4,57,4,4,2,1,4,1,1,3,2,3,4,2,2,2,3,4,1,1,3,3
"4956","VALE",4,58,4,4,1,1,4,1,1,2,1,4,4,1,1,1,1,4,1,1,3,4
"4957","VALE",4,59,2,2,2,2,2,2,2,2,4,2,3,2,2,2,2,2,2,3,2,2
"4958","VALE",4,60,4,3,1,1,2,1,1,2,1,3,2,1,1,1,2,2,1,1,1,3
"4959","VALE",4,61,2,2,1,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1
"4960","VALE",4,62,3,2,1,1,3,1,1,2,1,2,2,1,1,1,2,2,1,1,1,2
"4961","VALE",4,65,3,3,2,1,2,1,2,2,2,3,4,1,1,1,2,2,1,1,3,3
"4962","VALE",4,67,2,2,3,1,2,3,1,3,1,2,3,1,1,1,2,2,1,1,1,1
"4963","VALE",4,68,2,2,3,1,1,1,1,1,2,2,1,1,2,2,1,1,1,2,1,1
"4964","VALE",4,69,3,2,1,1,2,1,1,2,1,2,2,1,1,1,2,2,1,1,1,2
"4965","VALE",4,70,1,2,2,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,1,1
"4966","VALE",4,73,2,2,2,1,2,1,2,1,2,2,3,1,1,1,2,1,2,1,1,2
"4967","VALE",4,74,2,2,1,1,3,1,2,2,1,2,2,1,1,1,3,2,2,1,2,2
"4968","VALE",4,76,4,4,2,1,4,1,1,3,2,4,4,1,2,2,3,4,2,2,4,4
"4969","VALE",4,77,3,3,1,1,3,1,1,2,1,3,3,1,1,1,3,3,1,1,2,3
"4970","VALE",4,78,2,2,2,1,2,1,2,2,3,2,3,1,2,2,2,2,1,1,2,2
"4971","VALE",4,79,3,4,1,1,3,1,1,2,1,3,3,1,1,1,2,2,1,1,1,3
"4972","VALE",4,80,2,2,2,1,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2
"4973","VALE",4,81,2,2,2,1,2,2,1,1,2,1,3,1,1,1,2,1,1,1,1,2
"4974","VALE",4,82,2,1,2,3,2,3,3,1,1,1,1,1,1,2,1,1,3,1,1,1
"4975","VALE",4,83,1,1,3,4,1,3,4,1,3,1,1,2,2,2,1,1,2,1,1,1
"4976","VALE",4,84,2,1,2,1,2,3,4,4,4,3,3,3,1,1,3,2,4,1,1,2
"4977","VALE",4,86,2,1,2,1,2,1,1,2,1,1,2,1,2,1,2,2,1,1,1,1
"4978","VALE",4,87,4,4,1,1,4,1,1,2,1,2,3,1,1,1,3,2,1,1,2,2
"4979","XRAY",1,1,2,4,2,1,2,1,1,3,2,3,3,2,2,2,2,3,1,2,3,2
"4980","XRAY",1,2,1,2,3,1,2,3,2,1,3,2,2,2,3,2,1,1,2,2,1,1
"4981","XRAY",1,3,3,2,1,1,3,1,1,2,1,2,2,1,1,1,3,3,1,1,2,2
"4982","XRAY",1,4,2,2,2,1,2,3,1,1,2,1,2,3,3,2,1,2,2,1,1,1
"4983","XRAY",1,5,1,3,4,2,2,4,1,2,3,2,3,3,3,3,2,2,3,2,2,2
"4984","XRAY",1,6,4,2,1,1,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4985","XRAY",1,7,2,2,2,1,2,1,1,1,2,2,3,2,3,2,2,2,1,4,2,2
"4986","XRAY",1,8,3,1,2,1,2,2,1,3,2,4,3,3,1,1,4,3,1,1,1,3
"4987","XRAY",1,9,3,3,1,1,4,1,1,3,1,4,4,1,1,1,3,3,1,2,2,2
"4988","XRAY",1,10,2,4,2,1,2,1,1,2,1,3,4,1,1,2,3,3,1,1,2,3
"4989","XRAY",1,11,1,2,3,1,1,2,1,2,3,2,2,2,3,4,2,2,1,3,2,2
"4990","XRAY",1,12,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4991","XRAY",1,13,3,4,1,1,3,1,1,3,1,3,4,1,1,1,3,2,1,1,2,2
"4992","XRAY",1,14,3,4,2,1,3,1,1,3,3,3,4,1,2,2,3,4,1,1,4,4
"4993","XRAY",1,15,1,1,3,3,1,4,3,1,2,1,1,2,2,2,1,1,4,2,1,1
"4994","XRAY",1,16,2,2,1,3,3,3,4,1,2,2,3,3,1,1,3,1,4,2,1,1
"4995","XRAY",1,17,3,4,1,1,3,1,1,1,1,3,4,1,1,1,4,4,1,1,2,3
"4996","XRAY",1,18,4,3,1,1,4,1,1,3,1,4,3,1,1,1,3,4,1,2,4,4
"4997","XRAY",1,19,2,2,2,1,2,1,2,2,1,2,2,1,1,1,2,2,2,1,2,2
"4998","XRAY",1,20,3,2,1,1,2,2,2,2,2,2,2,2,1,2,3,2,2,1,2,2
"4999","XRAY",1,21,2,2,1,1,2,1,1,2,2,2,3,1,2,2,2,2,1,1,2,2
"5000","XRAY",1,22,3,3,1,1,3,1,2,2,1,3,4,1,2,1,4,4,1,1,3,4
"5001","XRAY",1,23,2,4,2,1,2,1,1,3,3,3,3,2,2,2,2,3,1,2,3,3
"5002","XRAY",1,24,1,3,3,1,1,1,1,2,2,2,3,1,4,2,1,3,1,3,2,2
"5003","XRAY",1,25,1,2,3,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5004","XRAY",1,26,2,3,2,1,2,1,1,3,3,2,4,2,3,3,2,3,1,3,3,2
"5005","XRAY",1,27,2,3,1,1,3,1,1,2,1,2,3,1,1,1,3,3,1,1,2,4
"5006","XRAY",1,28,2,2,3,2,1,2,1,2,3,2,3,3,3,2,2,1,NA,NA,NA,NA
"5007","XRAY",1,29,2,4,2,1,4,1,2,2,2,3,3,1,1,1,3,3,2,1,1,4
"5008","XRAY",1,30,3,3,1,1,3,1,2,3,2,3,3,1,1,1,3,3,2,1,2,3
"5009","XRAY",1,31,2,2,2,2,2,3,2,1,2,3,2,2,1,1,2,2,2,1,1,2
"5010","XRAY",1,32,2,2,1,1,2,1,1,2,1,2,4,1,1,1,3,3,1,1,1,3
"5011","XRAY",1,33,2,3,2,1,2,2,1,2,2,2,3,2,2,2,1,2,1,1,1,1
"5012","XRAY",1,34,2,2,1,1,3,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2
"5013","XRAY",1,35,3,3,3,1,3,1,1,3,3,2,4,2,2,3,2,2,1,3,2,3
"5014","XRAY",1,36,2,2,2,1,3,2,1,1,2,3,2,2,1,1,2,2,1,1,2,2
"5015","XRAY",1,37,3,3,2,2,4,3,1,2,3,2,3,2,2,1,3,3,1,1,1,2
"5016","XRAY",1,38,4,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5017","XRAY",1,39,3,2,1,1,3,2,2,2,1,3,3,2,1,1,3,2,2,1,1,3
"5018","XRAY",1,40,3,3,1,1,3,1,1,2,2,3,3,1,1,1,3,3,1,1,2,3
"5019","XRAY",1,41,2,2,4,4,1,4,2,1,3,1,2,3,3,2,1,1,4,2,1,1
"5020","XRAY",1,42,3,3,1,1,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5021","XRAY",1,43,4,4,1,1,4,1,3,4,1,4,3,1,1,1,4,4,1,1,2,3
"5022","XRAY",1,44,3,4,1,1,4,1,1,3,1,3,3,1,1,1,3,4,1,1,3,3
"5023","XRAY",1,45,1,1,4,1,1,1,1,2,4,2,2,4,4,4,1,2,1,4,1,1
"5024","XRAY",1,46,2,4,2,1,2,1,1,2,2,2,2,3,3,2,2,2,1,2,1,3
"5025","XRAY",1,47,1,4,3,1,2,1,2,2,2,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA
"5026","XRAY",1,48,3,3,1,1,3,1,1,3,2,2,4,1,1,1,3,4,1,1,3,3
"5027","XRAY",1,49,1,2,4,1,1,2,1,3,4,3,2,4,4,3,1,2,1,4,1,2
"5028","XRAY",1,50,3,2,1,1,2,1,1,2,1,2,2,1,1,1,2,2,1,1,1,2
"5029","XRAY",1,51,1,2,2,1,3,1,1,1,2,1,3,2,2,3,2,2,1,2,1,2
"5030","XRAY",1,52,4,3,2,2,3,2,4,1,2,3,3,2,1,1,4,3,3,1,2,2
