"","id","time","study","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57"
"6110",7,1,"CART",1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,1,2,1
"6210",9,1,"CART",1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,1,2,2,1
"6310",27,1,"CART",1,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,1,2,2,2,2,2,2,1,2,2,1,1,1,2,1,2,2,2,2,2,1,2,1,2,1,2,1,1,2,2
"6410",37,2,"CART",1,1,1,2,1,1,2,2,1,2,1,2,2,1,2,2,1,1,2,1,1,2,1,1,1,2,1,2,2,1,1,2,1,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,2,2,1,2,2,2,1,2
"6510",24,2,"CART",1,1,1,2,1,2,1,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,1,1,1,2,1,2,1,2,2,1,2,1,1,1,2,2,2,1,1,1,2,1,1,1,2,1,2,2,2
"6610",23,2,"CART",1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,2,1,1,2,2,1,2,2,1,2,2,2,2,1,1,1,1,1,1,2,1,2,2
"6710",10,2,"CART",1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,1,2,1,1,2,2,2,2,1,1,1,2
"6810",60,2,"CART",1,1,2,2,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,2,1,1,2,1,2,2,1,2,1
"692",13,2,"CART",1,1,2,2,2,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,1,1,2,1,1,1,2,2,2,1,2
"701",52,2,"CART",2,2,2,2,2,1,2,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,1,1,2,2,2,1,2,2,2,2
"711",51,2,"CART",1,2,2,2,1,1,1,2,1,1,2,1,2,1,2,2,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,2,1,2,2,1,2,2,1,2,2,2,1,2,1,2,1,2
"721",20,2,"CART",1,1,2,2,1,2,1,2,1,2,1,2,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,2,1,2,1,2,2,1,2,2
"731",45,2,"CART",2,1,1,2,2,2,1,2,2,2,1,1,2,1,2,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,2,2,2,1,2,1,1,1,1,2,2,2,2,1,1,2,1,2,1,2,1,2,2,2
"741",48,2,"CART",2,1,2,1,1,1,1,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,2,1,1,2,1,1,1,1,2,2,2,1,1,1,1,2,2,1,2,2,2,1
"751",50,2,"CART",1,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,2,2,2,NA,2,1,1,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,1,2,1,1,1,2
"761",42,2,"CART",1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,1,1,1,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,2,2,2,2,1,1,1,2
"771",4,2,"CART",1,1,2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,NA,2,1,2,2,2,1,2,1,1,1,1,2,2,2,2,2,1,1,1,1,2,1,2,2,2,2,2,1,2,1,1,1,2,2,1,1,2
"781",34,2,"CART",2,2,2,2,1,1,2,2,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,1,1,2,2,1,2,1,2,1,1,2,2,2,2,2,1,NA,2,2,NA,2,2,2,2,2
"791",46,2,"CART",1,2,1,2,1,1,1,2,2,2,2,1,1,2,2,2,1,1,2,2,1,2,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,1,1,2,2,1,1,2,1,2
"801",54,2,"CART",1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2,1,1,1,2,2,1,2,2,1,1,2,1,1,2,2,1,2,1,2,2,1,1,2,2,1,2,2,2,2,1,1,2,2
"811",40,2,"CART",1,2,1,1,2,2,1,2,1,2,1,1,1,1,2,2,1,1,1,2,2,1,2,2,1,2,1,1,2,1,2,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,2,2
"821",56,2,"CART",1,1,2,2,1,2,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,2,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2
"831",14,2,"CART",1,2,1,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,1,2,1,1,1,2,2,1,1,1,2,2
"841",33,2,"CART",1,1,1,1,1,2,2,2,1,2,1,2,2,1,2,2,1,2,1,1,2,2,2,2,1,2,1,2,2,1,1,2,2,2,2,2,1,2,1,1,2,1,2,2,2,2,2,1,2,1,2,1,2,2,2,2,1
"851",61,2,"CART",1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,1,2,1,2,2,1,2,2,1,2,1,2,2,2,1,1,1,2,1,2,2,2,2,1,2,1,2,1,1,1,2,1,2,1,2,2,1,2,1,2,1
"861",36,2,"CART",2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,1,2,1,1,2,1,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2
"871",44,2,"CART",1,1,1,2,1,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2
"881",28,2,"CART",1,1,2,1,1,1,2,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,2,1,2,1,1,1,2,2,1,1,1,2,2
"891",2,2,"CART",2,2,1,2,2,1,2,2,2,1,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,2,1,1,2,1,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,1,2
"901",12,2,"CART",1,1,2,2,1,2,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2
"911",30,2,"CART",1,NA,2,2,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,1,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,2,2,2,1,1,1,2,1
"921",55,2,"CART",1,1,1,1,1,2,1,2,2,2,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,2,2,1,1,1,2,1,1,1,2,2,1,2,2
"931",53,2,"CART",1,2,2,2,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2
"941",22,2,"CART",1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,1,2,1,2,1,2,2,2,1,1,1,1,1,2,2,2,2,1,2,2
"951",16,2,"CART",1,1,2,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,1,2,2,2,1,1
"961",1,2,"CART",1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,1,1,2,1,1,2,1,2,2,2,1,2,2,1,1,1,2,2,2,1,2,1,1,1,2,1,2,2,1,2,2
"971",62,2,"CART",1,1,1,2,1,2,1,2,1,2,2,2,2,1,2,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,2,2,1,1,2,2,1,2,1,2,1,1
"981",35,2,"CART",2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,1,2,2,2,1,2,1,1,2,2,2,1,1,2,2,2
"991",5,2,"CART",1,1,1,2,2,1,1,1,1,2,1,2,2,1,2,2,1,1,2,1,1,1,2,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2
"1001",47,2,"CART",1,1,1,2,1,1,2,2,2,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,2,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,1,2,2,2,1,2,1,1,2,2,2,1,1,2,2,2
"1011",38,2,"CART",1,2,2,2,1,2,2,1,2,2,1,1,1,2,2,2,1,1,1,1,2,1,2,2,2,2,1,1,2,1,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,1,2
"1021",58,2,"CART",1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,2,2,1,2,1,1,2,1,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2
"1031",39,2,"CART",1,1,2,2,1,2,1,2,1,2,1,1,2,1,2,2,1,1,1,2,1,1,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1,2,1,1,2,2,1,2,2,2,2,2
"1041",49,2,"CART",2,2,1,2,1,2,2,2,2,2,1,1,2,1,1,2,1,1,1,2,2,1,2,2,2,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,1,2,1,2
"1051",25,2,"CART",1,2,1,2,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2
"1061",15,2,"CART",2,1,2,2,1,1,1,2,1,2,1,2,2,1,2,1,2,1,1,2,1,2,2,2,2,2,2,1,1,1,1,1,2,1,2,1,1,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2,2
"1071",32,2,"CART",1,1,2,2,2,1,1,2,1,2,1,1,1,1,1,2,2,1,1,1,1,2,1,2,2,2,1,2,1,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,1,2
"1081",8,2,"CART",1,2,1,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,2,1,1,1,2,2,1,2,1,1,2,2,2,1,2,1,1,1,1,2,1,1,1,1,2,1
"1091",6,2,"CART",2,2,2,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,2,1,2,1,2,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1,1,1,1,1,2,2,2,1,2
"1101",43,2,"CART",2,2,2,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1,2,2,2,2,1,2,2,1,2,1,1,2,1,1,1,2,1,2,1,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,2,2,1,2,2
"1111",59,2,"CART",1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,1,2,2,2,2,1,1,2,1,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,1,2,1,2,2,1,2,2
"1121",19,2,"CART",1,1,1,2,1,2,1,2,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,2,1,2,1,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2
"1131",17,2,"CART",1,2,2,2,1,1,2,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,1,2,2,1,1,1,2,2,2,1,1,1,2
"1141",26,2,"CART",2,1,1,2,1,1,2,2,1,2,1,1,2,1,1,1,2,1,2,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,1,2,1,1,2,2,2,1,2,1
"1151",18,2,"CART",1,1,2,2,1,2,1,2,1,2,1,2,2,1,1,1,2,1,1,1,1,2,1,2,2,1,2,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,2,2,1,2,2
"1161",3,2,"CART",1,1,2,1,1,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,2,2,1,1,1,2,1,1,1,1,2,2,2,2,1,2,1,1,1,2,2,1,2,1,1,2,2
"1171",31,2,"CART",1,1,1,2,1,1,2,1,2,2,1,1,1,1,2,2,1,1,NA,1,1,2,2,2,1,2,1,1,2,1,1,1,2,1,2,1,2,2,1,2,1,1,1,2,1,1,2,1,1,1,2,1,1,2,1,2,1
"1181",57,2,"CART",2,2,1,1,2,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,1,1,2,2,2,1,1,1,2,2
"1191",21,2,"CART",1,1,2,2,2,1,2,1,1,2,1,1,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,2,2,1,1,2,1,1,2,1,2,1,1,1,2,1,2,2,2,1,1,2,1,1,1,2,2,1,1,1,2
"1201",11,2,"CART",1,2,1,2,2,2,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,2,1,2,2,1,2,1,1,1,1,2,2,2,2,2,1,1,1,2,2,1,1,2,2,2
"1211",63,2,"CART",1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,2,2,1,2,1,1,2,2,2,2,2,1,2,2
"1221",41,2,"CART",1,1,1,1,1,2,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,1,2,2,1,1,2,1,2,2,2,2,2,2,1,2,1,2,1,2,1,1,1,1,2,2
"1231",29,2,"CART",2,2,1,2,1,1,2,2,2,2,2,1,1,2,2,1,1,2,1,1,1,2,2,2,1,2,1,2,2,2,1,2,1,1,2,1,1,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2
"1241",7,2,"CART",1,1,1,2,1,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,2,1,2,2,2,1,2,2,1,1,1,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2
"1251",9,2,"CART",1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,1,2,2,1,1,1,1,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2
"1261",27,2,"CART",1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,2,1,2,1,1,2,1,1,2,2,2,2,2,2,1,1,2,2,1,2,2,1,2,1,1,2,2,2,1,2,1,1,1,2
"1102",34,1,"MIXX",1,1,1,2,1,1,2,2,2,2,1,2,2,1,2,1,1,1,2,1,2,2,2,1,2,2,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,1,2,2
"2101",67,1,"MIXX",1,1,2,1,1,2,1,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,1,2,1,1,2,2,2,2,1,1,1,2
"3101",16,1,"MIXX",1,1,1,2,2,2,1,1,2,1,2,1,1,1,2,1,1,2,1,1,1,1,2,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,1,1,2,1,2
"4101",44,1,"MIXX",1,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2,1,1,1,2,2,1,1,2,1,1
"5101",25,1,"MIXX",2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,1,2,1,2,1,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,1,2,2,1,2,1,2,2,1,2,2,1,1,1,1,2,2,2,1,2,2
"693",69,1,"MIXX",1,1,1,1,2,1,2,1,2,2,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,2,1,1,1,2,2,1,1,2,1,2
"712",22,1,"MIXX",2,1,2,1,1,2,1,2,1,2,1,1,2,1,1,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,2,2,2,1,2,2,1,1,2,1,2,2,1,2,2,2,1,2,1,1,1,2,2,1,2,1,1
"812",2,1,"MIXX",2,1,2,1,1,2,1,2,2,2,1,1,2,1,1,1,2,2,2,1,2,1,2,1,1,1,1,1,2,1,1,2,2,1,2,1,1,2,1,1,2,2,2,2,1,2,1,1,1,1,2,2,2,1,1,2,2
"912",43,1,"MIXX",1,2,2,1,1,1,1,2,1,2,2,1,2,1,2,2,1,1,1,2,2,1,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,1,1,1,2,1,1,1,2,2,1,2,1,2,2
"1012",42,1,"MIXX",2,1,1,2,1,2,1,1,1,2,1,1,2,2,2,2,1,1,1,1,2,1,2,2,1,2,1,2,2,1,2,2,1,1,2,1,1,2,2,2,1,1,2,2,2,1,2,1,1,1,2,2,2,1,1,2,2
"1112",8,1,"MIXX",1,1,1,2,1,2,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,2,1,2,2,2,1,2,1,1,1,1,1,2,1,1,1,2
"1212",27,1,"MIXX",1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,2,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,2,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,1,1,1,2,2,1,2,1,1,1
"1311",1,1,"MIXX",2,1,2,1,1,1,1,2,1,2,2,2,2,1,2,1,2,1,1,1,2,1,1,2,2,1,1,2,2,1,1,2,1,2,1,1,1,2,2,1,2,1,1,2,1,1,2,1,1,1,1,1,2,1,1,2,1
"1411",18,1,"MIXX",1,1,2,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,2,2,2,1,1,2,1,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,2,2
"1511",63,1,"MIXX",1,1,1,2,1,1,1,2,2,2,2,1,2,1,2,2,2,1,1,2,1,2,2,1,1,1,1,1,2,2,1,2,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,1,1,2
"1611",31,1,"MIXX",1,1,1,2,1,1,2,1,1,2,2,1,1,1,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,1,2,1,1,1,1,2,2,2,1,1,1,1,2
"1711",54,1,"MIXX",1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,2,2,2,1,2,1,1,1,2,1,1,1,1,2,1
"1811",24,1,"MIXX",1,2,1,2,1,2,1,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2
"1911",53,1,"MIXX",1,2,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2
"2011",23,1,"MIXX",1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,1
"2111",68,1,"MIXX",2,1,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,2,1,2,2,1,2,1,1,2,2,1,2,2,1,2,1,2,2,1,2,2,1,1,2,1,1,1,2,2,2,2,1,2,1
"2211",28,1,"MIXX",1,1,2,2,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,1,2,2,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,1,2,1,1,2,2
"2311",52,1,"MIXX",2,2,1,2,1,1,2,2,2,2,1,2,2,2,1,2,1,2,1,1,1,2,2,2,1,2,2,2,1,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
"2411",13,1,"MIXX",1,1,2,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,2,1,1,1,2,1,1,2,2,2,1,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2
"2511",55,1,"MIXX",2,2,1,2,1,2,2,2,2,2,2,1,2,1,2,1,1,1,1,2,1,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,2,1,1,2,2,2,1,2,1,2,2
"2611",48,1,"MIXX",1,1,2,2,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1,1,1,1,2,1,2,2,2,2,1,1,1,1,2,1,2,2,2,1,2,2,1,2,1,1,1,2
"2711",71,1,"MIXX",1,1,2,2,1,1,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,2,2,1,1,2,1,1,1,2,1,1,1,2,2,1,2,2,1,2,1,2,1,2,1,2,2,2
"2811",20,1,"MIXX",2,1,2,1,1,1,1,2,1,2,1,1,2,1,2,1,1,1,2,1,1,2,2,2,1,2,2,2,1,2,1,1,2,2,2,1,1,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2
"2911",7,1,"MIXX",1,2,1,1,1,1,1,2,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,1,1,2,2,2,1,2,1,1,1,2,1,2,1,2,1,2
"3011",36,1,"MIXX",1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,1,1,2,1,1,2,2,2,1,1,1,2
"3111",14,1,"MIXX",2,2,2,1,1,2,1,2,2,2,2,1,2,1,1,1,2,2,1,1,2,1,2,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,2,1,1,1,2,1,2,2,2,1,2,2
"3211",58,1,"MIXX",2,2,1,2,1,1,2,2,2,2,1,1,2,2,1,2,2,1,2,1,1,1,2,2,1,2,1,2,1,2,2,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2
"3311",21,1,"MIXX",2,2,1,2,1,2,1,2,1,2,1,1,1,1,2,2,1,2,1,2,1,2,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2
"3411",6,1,"MIXX",1,1,2,1,1,1,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,2,1,2,2,2,1,1,1,2,1,2,1,2,1,2,2,2
"3511",32,1,"MIXX",1,1,1,2,1,1,2,2,2,1,1,2,1,1,2,2,1,1,1,2,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,1,1,2,1,1,1,2,2,1,1,1,1,2
"3611",11,1,"MIXX",2,2,2,1,1,2,2,1,2,2,1,1,1,1,2,1,1,1,2,1,1,2,1,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,2,1,2,2,1,1,1,2
"3711",57,1,"MIXX",1,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2
"3811",46,1,"MIXX",2,2,1,2,1,1,1,2,2,2,2,1,1,2,1,2,1,1,1,1,2,1,2,2,1,2,1,2,2,1,1,1,2,1,2,2,2,1,2,1,1,1,2,2,2,2,2,1,1,2,2,2,1,2,1,1,2
"3911",40,1,"MIXX",1,2,1,2,2,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,2,1,1,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2
"4011",65,1,"MIXX",2,2,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,2,1,2,2,2,2,2,1,1,1,1,2,2,2,1,2,1,1,2,2,2,1,1,1,1,2
"4111",4,1,"MIXX",1,2,2,1,1,1,1,2,2,2,2,1,2,1,2,2,1,1,2,1,1,1,2,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,1,2,1,2,2
"4211",50,1,"MIXX",1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,1,1,2,1,1,1,2,1,1,2
"4311",56,1,"MIXX",2,2,1,1,2,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,2,2,1,1,2,2,2,1,1,1,1,1,2,2,2,2,1,2,1,1,2,2,1,1,2,1,2
