"","study","time","id","pleasant","nervous","not.satisfied","wish.happy","failure","rested","calm","difficulties","worry","happy","disturbing.thoughts","lack.self.confidence","secure","decisive","inadequate","content","thoughts.bother","disappointments","steady","tension"
"2557","SHOP","1",48,3,2,2,2,1,1,3,2,1,3,2,1,3,2,2,2,1,1,2,1
"2558","SHOP","1",49,3,2,2,3,4,2,3,3,2,3,4,2,3,4,2,3,3,3,3,3
"2559","SHOP","1",50,3,2,1,2,2,2,2,2,3,3,3,1,2,1,2,2,3,2,3,3
"2560","SHOP","1",51,3,2,1,2,1,3,4,1,3,3,2,1,4,2,1,4,1,2,4,2
"2561","SHOP","1",52,3,2,1,2,1,1,3,2,1,3,1,1,3,3,2,3,1,1,3,1
"2562","SHOP","1",53,4,2,2,1,3,2,2,2,2,3,3,2,3,3,1,3,2,2,3,2
"2563","SHOP","1",54,3,3,1,2,2,2,2,2,3,2,3,3,2,3,2,2,1,2,2,2
"2564","SHOP","1",55,3,2,1,2,1,2,4,3,2,2,3,1,2,2,2,3,1,2,3,3
"2565","SHOP","1",56,2,3,4,4,2,1,3,2,4,2,3,3,2,1,1,1,3,2,4,4
"2566","SHOP","1",57,3,1,2,1,1,2,2,2,3,2,2,2,3,1,2,3,2,2,2,2
"2567","SHOP","1",58,2,2,3,4,2,2,3,4,4,2,3,4,2,1,2,2,4,4,3,4
"2568","SHOP","1",59,2,3,2,1,2,1,2,1,3,2,1,1,3,4,3,1,2,4,2,1
"2569","SHOP","1",60,3,3,2,3,1,2,2,3,3,4,4,2,3,4,3,3,3,4,3,2
"2570","SHOP","1",61,2,3,3,4,3,2,2,3,2,2,4,4,2,4,4,2,4,4,2,4
"2571","SHOP","1",62,2,3,2,2,2,2,2,3,3,2,3,2,2,2,2,2,2,3,2,3
"2572","SHOP","1",63,3,2,2,2,1,1,3,2,2,3,2,1,4,1,2,3,2,1,4,2
"2573","SHOP","1",64,4,2,2,2,2,3,4,2,2,4,2,2,3,2,2,4,1,2,4,1
"2574","SHOP","1",65,3,2,1,2,2,2,3,2,2,3,2,2,3,1,2,3,2,2,4,2
"2575","SHOP","1",66,3,2,1,2,2,3,4,2,2,3,2,2,3,3,2,4,2,2,3,2
"2576","SHOP","1",67,4,2,2,1,2,3,4,1,1,4,1,2,4,3,1,4,1,1,3,2
"2577","SHOP","1",68,4,4,2,2,1,1,4,4,4,4,4,3,4,2,2,4,4,4,4,4
"2578","SHOP","1",69,4,1,1,1,1,3,3,2,1,3,1,1,3,2,2,3,1,1,2,1
"2579","SHOP","1",70,3,1,2,1,2,3,2,2,2,2,2,1,2,1,2,2,3,1,1,1
"2580","SHOP","1",71,2,2,2,2,2,2,2,2,2,2,3,1,3,4,2,2,2,2,2,2
"2581","SHOP","1",72,3,2,1,2,1,2,2,2,2,3,3,3,2,2,1,2,3,2,3,2
"2582","SHOP","1",73,4,2,2,1,1,2,3,2,2,4,1,2,2,2,1,4,1,1,3,2
"2583","SHOP","1",74,3,4,1,2,3,3,4,2,1,3,1,2,3,2,2,3,2,1,3,2
"2584","SHOP","1",75,3,2,2,2,3,2,3,3,2,3,2,2,3,4,2,4,3,1,4,2
"2585","SHOP","1",76,4,1,2,1,1,2,3,2,4,3,2,1,4,1,2,4,4,3,4,3
"2586","SHOP","1",77,2,3,3,2,1,2,2,3,4,2,3,4,3,4,3,2,3,4,2,4
"2587","SHOP","1",78,3,2,2,2,1,3,2,2,2,2,3,2,3,2,2,2,1,3,3,3
"2588","SHOP","1",79,2,2,2,2,1,1,2,2,2,2,1,2,3,2,2,3,2,1,3,1
"2589","SHOP","1",80,3,4,1,1,1,1,4,1,1,3,2,1,4,2,1,3,3,4,3,1
"2590","SHOP","1",81,2,2,2,3,3,2,2,3,2,2,2,2,3,3,2,2,2,3,3,3
"2591","SHOP","1",82,4,3,2,1,1,2,3,2,2,3,2,1,4,2,2,3,2,1,4,3
"2592","SHOP","1",83,3,2,2,2,2,2,3,2,1,3,2,1,3,1,2,3,1,1,3,1
"2593","SHOP","1",84,3,1,2,1,1,2,2,2,2,3,1,2,2,1,2,3,2,2,3,1
"2594","SHOP","1",85,2,1,1,2,1,2,3,2,2,3,2,1,3,2,2,2,2,1,3,2
"2595","SHOP","1",86,3,2,2,2,3,2,3,2,3,2,4,1,2,3,2,4,2,3,2,3
"2596","SHOP","1",87,4,3,2,2,2,3,4,2,4,4,4,1,4,1,2,4,2,2,3,2
"2597","SHOP","1",88,3,2,1,2,4,3,2,4,4,3,4,3,2,2,2,2,2,4,4,3
"2598","SHOP","1",89,2,3,2,3,2,2,2,2,2,2,3,3,2,2,2,2,3,2,2,2
"2599","SHOP","1",90,4,2,2,1,1,3,4,3,3,4,3,2,4,3,2,4,3,2,4,2
"2600","SHOP","1",91,3,2,1,1,2,3,4,2,2,4,1,2,3,4,1,4,1,1,3,1
"2601","SHOP","1",92,2,3,3,3,2,1,1,4,3,2,3,2,2,3,2,2,3,3,2,3
"2602","SHOP","1",93,2,3,1,3,2,1,2,3,4,2,1,1,2,4,2,2,4,1,4,4
"2603","SHOP","1",94,4,1,1,1,1,4,4,2,1,4,1,1,4,4,1,4,1,2,4,1
"2604","SHOP","1",95,4,2,1,1,1,3,4,1,2,4,1,2,3,4,1,4,2,2,4,3
"2605","SHOP","1",96,4,2,1,1,2,3,3,2,1,4,2,1,4,3,2,3,1,1,2,3
"2606","SHOP","1",97,3,2,1,2,2,2,2,3,1,4,2,2,4,2,1,4,1,1,3,1
"2607","SHOP","1",98,2,3,3,3,2,2,2,3,3,2,3,2,2,3,3,2,2,3,2,3
"2608","SWAM.one","1",1,2,2,1,1,2,3,3,2,2,3,2,2,3,3,1,3,2,2,3,1
"2609","SWAM.one","1",2,3,2,1,2,2,2,3,2,NA,NA,2,2,2,2,2,3,2,2,3,2
"2610","SWAM.one","1",3,2,2,1,1,1,2,3,1,1,2,2,1,4,1,3,2,1,1,3,1
"2611","SWAM.one","1",4,3,2,2,2,2,3,3,2,2,3,2,2,3,2,2,4,2,2,3,2
"2612","SWAM.one","1",5,3,2,3,2,1,2,2,3,4,3,4,1,4,3,2,3,2,3,2,3
"2613","SWAM.one","1",6,3,2,1,1,1,2,3,1,2,3,2,1,3,2,2,3,2,2,3,2
"2614","SWAM.one","1",7,4,1,1,1,1,4,4,1,1,4,1,1,4,1,1,4,1,1,4,1
"2615","SWAM.one","1",8,3,3,2,3,1,1,3,3,3,3,3,1,3,3,2,2,3,2,3,2
"2616","SWAM.one","1",9,4,2,2,1,1,1,4,1,2,4,1,1,4,3,1,4,2,2,4,1
"2617","SWAM.one","1",10,3,2,2,2,1,2,2,1,2,3,2,2,2,2,1,3,2,1,2,1
"2618","SWAM.one","1",11,3,2,1,2,1,3,3,1,1,3,2,1,3,2,2,3,1,1,4,1
"2619","SWAM.one","1",12,4,3,1,3,2,2,3,1,2,3,2,2,3,2,1,3,2,2,3,2
"2620","SWAM.one","1",13,2,4,2,2,1,1,3,2,2,2,2,2,2,2,3,2,2,2,2,2
"2621","SWAM.one","1",14,4,1,1,2,1,2,4,1,1,2,2,1,3,2,1,3,1,1,4,2
"2622","SWAM.one","1",15,3,1,2,2,2,2,2,3,2,3,3,2,3,2,2,3,2,2,2,2
"2623","SWAM.one","1",16,3,2,1,1,1,2,3,1,1,3,1,1,3,2,1,3,1,2,3,1
"2624","SWAM.one","1",17,4,2,1,1,1,3,4,2,2,4,3,1,4,2,1,4,2,2,4,1
"2625","SWAM.one","1",18,4,2,2,2,2,3,4,2,3,2,2,3,2,3,2,3,3,3,4,3
"2626","SWAM.one","1",19,3,2,1,2,1,2,3,1,1,3,2,1,4,3,2,3,2,1,4,2
"2627","SWAM.one","1",20,4,2,1,1,1,3,4,1,1,4,1,1,4,3,1,4,1,1,4,1
"2628","SWAM.one","1",21,4,1,1,1,1,4,4,1,1,4,1,1,4,2,1,4,1,1,4,1
"2629","SWAM.one","1",22,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,3,2,2
"2630","SWAM.one","1",23,3,2,2,2,2,3,3,3,3,3,3,1,3,4,2,3,3,2,3,2
"2631","SWAM.one","1",24,2,3,1,3,1,1,4,2,2,2,2,1,3,2,3,2,2,3,4,2
"2632","SWAM.one","1",25,3,1,1,1,1,3,3,1,1,3,2,1,3,1,2,3,1,1,3,2
"2633","SWAM.one","1",26,3,2,1,1,2,3,4,1,2,3,2,1,4,1,1,3,2,1,4,2
"2634","SWAM.one","1",27,2,1,1,2,2,3,3,2,3,4,2,2,4,2,1,4,2,2,4,2
"2635","SWAM.one","1",28,4,2,2,3,2,1,2,4,3,3,3,2,2,2,1,3,2,2,1,3
"2636","SWAM.one","1",29,3,2,2,2,1,3,4,2,2,3,1,1,4,3,2,4,2,1,4,1
"2637","SWAM.one","1",30,2,4,3,4,3,1,1,3,4,2,4,4,2,2,3,2,3,4,2,3
"2638","SWAM.one","1",31,4,1,2,2,2,3,3,2,2,4,3,2,3,2,2,4,2,1,4,2
"2639","SWAM.one","1",32,4,1,2,1,1,4,2,1,1,4,2,2,3,2,1,4,1,1,4,1
"2640","SWAM.one","1",33,3,2,1,2,2,3,3,2,2,4,2,1,3,3,2,3,3,1,3,1
"2641","SWAM.one","1",34,4,1,2,2,1,3,3,2,1,4,1,1,4,2,2,4,1,1,4,1
"2642","SWAM.one","1",35,3,2,1,2,1,2,3,2,1,3,3,2,3,4,2,3,2,2,3,2
"2643","SWAM.one","1",36,4,2,2,2,1,2,3,2,3,4,2,2,3,2,1,3,1,1,4,1
"2644","SWAM.one","1",37,3,1,1,2,1,3,2,2,1,3,2,1,2,2,1,3,2,1,2,2
"2645","SWAM.one","1",38,3,2,1,1,2,3,3,1,2,3,2,1,3,2,2,3,2,1,4,2
"2646","SWAM.one","1",39,3,3,1,2,1,1,3,2,1,4,2,3,3,2,2,3,2,1,3,1
"2647","SWAM.one","1",40,4,2,2,2,1,3,4,2,2,4,3,2,3,2,2,4,1,1,4,1
"2648","SWAM.one","1",41,3,2,2,2,1,2,2,2,3,3,3,1,3,2,2,NA,1,2,3,2
"2649","SWAM.one","1",42,2,1,2,3,2,1,2,2,2,1,3,4,2,2,3,2,2,3,2,2
"2650","SWAM.one","1",43,4,3,2,4,2,2,2,2,3,3,2,2,3,2,3,3,3,2,3,2
"2651","SWAM.one","1",44,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1
"2652","SWAM.one","1",45,4,2,1,2,2,3,3,2,2,3,2,2,3,2,3,3,2,2,4,2
"2653","SWAM.one","1",46,3,3,1,1,2,1,4,4,2,3,3,1,4,2,2,3,3,4,3,2
"2654","SWAM.one","1",47,4,2,2,2,3,1,3,3,2,4,2,2,3,2,2,3,2,2,3,2
"2655","SWAM.one","1",48,3,2,2,2,2,3,3,2,1,4,3,1,3,2,2,3,1,1,4,2
"2656","SWAM.one","1",49,4,2,1,1,2,1,3,2,3,2,2,1,2,1,1,2,2,1,3,2
"2657","SWAM.one","1",50,2,3,3,4,2,2,2,3,3,2,3,3,2,2,3,2,2,3,2,3
"2658","SWAM.one","1",51,2,3,1,3,2,2,2,3,3,2,3,4,2,3,2,1,2,3,3,2
"2659","SWAM.one","1",52,3,3,1,1,1,3,2,2,2,3,1,1,3,2,1,3,3,1,3,2
"2660","SWAM.one","1",53,4,2,1,3,2,3,4,2,1,4,2,1,2,2,2,3,2,1,3,2
"2661","SWAM.one","1",54,3,2,2,1,2,2,3,2,2,3,1,1,3,2,1,3,2,2,3,2
"2662","SWAM.one","1",55,3,2,2,3,2,1,1,2,4,3,4,4,2,2,3,3,3,4,3,3
"2663","SWAM.one","1",56,3,4,1,2,1,2,3,1,1,3,1,1,4,2,1,4,1,1,4,1
"2664","SWAM.one","1",57,3,2,2,1,1,3,4,1,1,3,2,2,4,3,2,4,1,1,3,1
"2665","SWAM.one","1",58,3,1,1,1,1,2,4,1,1,3,1,1,4,1,1,4,1,1,4,1
"2666","SWAM.one","1",59,2,3,3,4,4,1,1,3,3,2,4,3,1,3,3,1,4,4,1,4
"2667","SWAM.one","1",60,2,2,1,3,2,2,3,1,2,2,2,2,2,4,1,3,2,1,4,2
"2668","SWAM.one","1",61,3,2,1,1,1,3,3,1,1,4,2,1,3,2,1,2,1,1,3,1
"2669","SWAM.one","1",62,3,2,1,2,1,3,3,1,3,3,2,1,3,1,1,2,2,2,4,2
"2670","SWAM.one","1",63,3,2,2,2,2,1,3,3,2,3,2,1,2,2,2,2,3,2,2,1
"2671","SWAM.one","1",64,3,2,1,1,1,2,4,2,1,3,1,2,3,2,1,3,2,1,4,2
"2672","SWAM.one","1",65,2,3,2,3,2,2,2,3,3,2,3,3,1,2,2,1,3,2,2,3
"2673","SWAM.one","1",66,4,2,1,1,1,3,3,1,2,3,3,1,3,2,1,4,1,1,3,1
"2674","SWAM.one","1",67,3,2,2,3,1,3,4,1,1,3,2,2,2,1,2,2,2,2,3,1
"2675","SWAM.one","1",68,4,2,1,1,2,2,4,1,1,4,2,2,3,2,1,4,1,1,4,1
"2676","SWAM.one","1",69,4,1,1,1,1,3,3,1,1,4,1,1,3,2,1,4,1,1,3,1
"2677","SWAM.one","1",70,3,3,1,2,2,2,3,1,1,3,2,2,2,2,2,3,2,2,2,1
"2678","SWAM.one","1",71,4,2,1,1,1,2,3,1,2,4,2,1,3,1,1,3,2,2,4,3
"2679","SWAM.one","1",72,2,2,2,3,2,2,1,4,3,2,3,3,1,2,2,2,2,3,2,3
"2680","SWAM.one","1",73,3,2,1,2,2,2,3,1,1,3,2,1,3,3,2,3,1,2,3,1
"2681","SWAM.one","1",74,2,3,1,3,3,2,3,3,4,2,3,4,2,4,3,2,3,3,2,3
"2682","SWAM.one","1",75,3,2,1,1,1,2,3,2,3,3,2,2,3,2,2,3,3,2,3,2
"2683","SWAM.one","1",76,3,3,1,1,1,1,2,1,2,3,2,1,2,2,1,3,3,1,2,1
"2684","SWAM.one","1",77,3,2,1,3,2,3,4,1,1,3,1,3,2,2,2,3,2,1,4,2
"2685","SWAM.one","1",78,3,3,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2
"2686","SWAM.one","1",79,3,1,2,4,2,3,2,2,2,3,2,4,2,4,2,3,3,2,3,2
"2687","SWAM.one","1",80,4,2,1,2,1,3,4,1,2,4,1,2,3,1,1,4,2,1,4,1
"2688","SWAM.one","1",81,4,2,2,2,1,4,4,4,4,4,4,2,4,4,2,4,2,4,2,1
"2689","SWAM.one","1",82,3,2,1,2,1,2,4,2,2,4,2,1,4,4,1,2,2,2,4,3
"2690","SWAM.one","1",83,3,2,1,1,1,2,2,1,1,3,1,1,3,1,1,3,1,1,3,1
"2691","SWAM.one","1",84,2,2,1,2,3,2,2,2,3,2,3,2,1,2,2,2,3,3,2,3
"2692","SWAM.one","1",85,3,2,1,2,2,2,2,2,2,3,2,1,3,1,2,3,2,2,3,2
"2693","SWAM.one","1",86,3,2,2,2,2,2,3,1,1,3,1,1,4,1,2,3,2,1,3,2
"2694","SWAM.one","1",87,3,3,1,2,1,2,2,3,4,3,3,2,3,4,2,2,4,2,3,4
"2695","SWAM.one","1",88,3,1,1,1,2,4,4,2,1,4,2,2,4,1,1,3,1,2,4,1
"2696","SWAM.one","1",89,3,2,1,2,1,2,4,3,2,4,1,1,4,2,1,3,2,1,3,1
"2697","SWAM.one","1",90,2,2,1,2,2,1,2,2,3,2,2,4,1,2,1,2,1,1,2,1
"2698","SWAM.one","1",91,4,2,2,1,2,2,3,2,1,4,2,2,4,2,2,4,3,2,4,2
"2699","SWAM.one","1",92,3,1,1,3,2,3,4,1,2,4,2,1,4,2,1,3,1,1,3,2
"2700","SWAM.one","1",93,4,2,2,3,2,2,3,3,2,3,2,1,2,3,2,2,1,1,3,1
"2701","SWAM.one","1",95,3,2,1,2,2,2,3,2,1,4,2,1,4,3,1,4,1,1,4,2
"2702","SWAM.two","1",101,3,3,2,2,2,2,4,2,3,3,3,1,2,2,2,2,3,2,3,2
"2703","SWAM.two","1",102,4,2,1,2,1,3,3,2,1,4,2,1,3,2,1,3,2,2,3,2
"2704","SWAM.two","1",103,4,2,2,1,1,3,3,2,2,4,1,1,4,3,2,4,1,1,4,2
"2705","SWAM.two","1",104,2,2,1,2,1,3,3,2,1,2,1,1,3,1,2,3,1,1,3,1
"2706","SWAM.two","1",105,2,2,1,2,2,3,3,2,3,2,3,1,3,1,2,2,2,3,3,4
"2707","SWAM.two","1",106,2,2,2,1,2,3,3,2,3,2,3,2,3,3,2,3,2,2,3,3
"2708","SWAM.two","1",107,2,2,1,2,1,2,2,2,2,2,2,1,2,3,2,3,3,2,3,1
"2709","SWAM.two","1",109,3,2,1,2,1,1,2,2,1,3,2,2,3,2,2,3,2,1,3,2
"2710","SWAM.two","1",110,4,2,2,2,1,3,2,2,1,3,2,2,3,2,1,3,2,1,3,1
"2711","SWAM.two","1",111,3,1,1,2,3,3,3,3,4,3,3,3,2,3,2,3,2,3,4,2
"2712","SWAM.two","1",112,3,1,1,2,1,3,4,1,1,3,1,1,4,1,1,3,1,1,3,1
"2713","SWAM.two","1",113,4,1,1,2,2,2,2,3,2,4,2,2,3,2,1,3,2,2,2,1
"2714","SWAM.two","1",114,3,2,1,2,2,1,3,2,2,4,2,2,3,2,2,3,2,2,4,2
"2715","SWAM.two","1",115,3,3,1,2,2,2,3,1,3,3,2,1,2,3,1,2,1,1,3,2
"2716","SWAM.two","1",116,3,2,1,2,2,2,4,2,1,3,1,2,4,3,2,3,2,2,4,2
"2717","SWAM.two","1",117,3,2,1,2,1,3,3,2,2,3,2,1,4,2,1,4,2,2,4,1
"2718","SWAM.two","1",118,3,2,2,2,2,2,2,2,3,3,2,2,3,2,2,2,2,2,2,2
"2719","SWAM.two","1",119,4,2,2,1,2,2,3,2,2,4,2,1,3,3,2,4,2,2,4,2
"2720","SWAM.two","1",120,2,1,2,2,2,3,2,1,1,2,1,3,2,1,2,3,2,1,2,2
"2721","SWAM.two","1",121,4,2,1,2,1,2,3,1,2,4,2,2,4,2,2,4,2,2,4,2
"2722","SWAM.two","1",122,4,2,2,1,1,3,4,2,2,4,3,2,3,2,2,4,2,1,4,2
"2723","SWAM.two","1",123,3,2,1,1,1,3,4,2,1,4,1,1,4,4,1,3,1,1,4,2
"2724","SWAM.two","1",124,3,2,2,2,2,1,3,4,2,4,2,2,3,4,2,3,1,2,4,3
"2725","SWAM.two","1",125,2,3,3,3,2,2,1,3,3,2,3,3,1,3,3,2,2,3,2,3
"2726","SWAM.two","1",126,3,3,2,4,3,4,4,2,2,2,3,3,2,4,2,1,2,3,3,3
"2727","SWAM.two","1",127,3,2,2,3,1,1,3,2,2,3,2,2,3,4,2,3,2,1,3,1
"2728","SWAM.two","1",128,3,2,1,2,1,3,2,2,3,3,2,2,2,3,2,3,2,3,2,3
"2729","SWAM.two","1",129,3,2,1,2,1,2,3,2,2,4,2,1,3,2,1,3,2,1,3,1
"2730","SWAM.two","1",130,3,2,1,2,1,3,4,2,2,4,2,1,4,2,2,4,2,1,4,2
"2731","SWAM.two","1",131,4,1,2,1,2,2,3,2,4,4,1,2,3,3,2,4,2,1,4,2
"2732","SWAM.two","1",132,2,2,2,1,1,3,3,1,2,2,2,2,3,2,1,4,1,2,3,2
"2733","SWAM.two","1",133,3,2,2,2,2,2,2,2,3,3,3,4,2,4,2,2,3,2,2,3
"2734","SWAM.two","1",134,2,2,2,2,1,1,1,2,2,2,3,1,2,2,3,2,2,2,2,3
"2735","SWAM.two","1",135,3,2,2,2,1,2,2,2,2,3,2,2,3,2,2,3,2,2,3,2
"2736","SWAM.two","1",136,2,3,2,4,1,1,2,1,1,2,2,3,2,2,2,2,1,2,3,1
"2737","SWAM.two","1",137,2,3,1,2,1,2,3,2,1,2,3,2,2,2,2,2,1,2,3,1
"2738","SWAM.two","1",138,3,2,2,1,2,3,4,2,1,4,1,1,4,2,1,4,2,1,4,1
"2739","SWAM.two","1",139,3,1,1,1,1,2,3,2,2,3,2,1,3,2,1,3,1,2,3,1
"2740","SWAM.two","1",140,3,1,2,2,1,2,2,2,3,3,2,2,3,3,1,3,2,1,3,2
"2741","SWAM.two","1",141,3,4,1,1,4,1,1,2,1,4,4,1,1,1,4,4,1,1,4,4
"2742","SWAM.two","1",142,3,1,1,1,1,4,4,2,1,4,2,1,3,1,1,3,1,1,3,1
"2743","SWAM.two","1",143,2,2,1,2,2,2,3,3,2,2,1,2,2,3,2,2,2,1,2,1
"2744","SWAM.two","1",144,2,3,1,2,2,1,2,2,3,3,2,2,2,2,1,4,2,2,4,3
"2745","SWAM.two","1",145,4,2,1,1,1,2,3,2,3,4,2,1,4,2,1,4,3,2,3,2
"2746","SWAM.two","1",146,2,2,2,3,3,2,4,2,3,2,2,3,2,4,2,2,3,2,2,2
"2747","SWAM.two","1",147,2,3,2,2,1,2,3,2,2,3,2,2,3,3,2,3,3,2,1,2
"2748","SWAM.two","1",148,2,3,2,3,2,1,2,3,2,2,3,2,2,2,2,2,1,3,2,2
"2749","SWAM.two","1",149,3,2,1,1,1,2,3,2,2,3,2,2,3,2,1,3,1,1,3,2
"2750","SWAM.two","1",150,3,2,1,1,1,2,2,2,1,4,2,1,3,2,2,4,1,1,2,1
"2751","SWAM.two","1",151,3,2,1,1,1,3,4,2,2,3,1,2,3,2,1,3,1,1,3,1
"2752","SWAM.two","1",152,2,2,2,2,2,2,3,3,3,3,3,1,3,3,2,3,3,3,3,3
"2753","SWAM.two","1",153,2,3,2,3,1,2,3,3,2,3,3,2,2,2,2,3,2,1,4,1
"2754","SWAM.two","1",154,3,2,1,2,1,2,3,3,2,3,1,1,4,3,1,2,2,1,4,3
"2755","SWAM.two","1",155,4,2,1,1,2,3,4,1,1,3,2,2,3,2,1,3,1,1,3,1
"2756","VALE","1",1,4,2,1,1,1,3,3,2,1,4,2,1,3,2,1,4,2,1,3,1
"2757","VALE","1",2,4,1,2,1,1,2,3,1,2,4,1,1,4,2,1,4,1,1,4,1
"2758","VALE","1",3,4,2,1,1,1,2,3,1,1,4,2,1,4,3,1,4,2,2,4,1
"2759","VALE","1",4,2,2,2,2,3,2,2,3,3,2,3,2,2,4,2,1,3,3,2,3
"2760","VALE","1",5,3,2,2,3,2,1,1,2,3,2,2,4,1,3,2,2,2,2,1,2
"2761","VALE","1",6,3,3,2,2,2,2,3,2,2,4,2,2,3,2,2,4,2,2,4,3
"2762","VALE","1",7,3,1,1,1,1,3,3,1,2,3,2,1,4,2,1,4,2,1,4,1
"2763","VALE","1",8,3,2,2,2,2,3,3,2,3,3,3,2,2,2,2,3,3,2,3,2
"2764","VALE","1",9,2,3,3,4,2,1,2,2,3,1,3,4,2,3,4,2,3,3,3,3
"2765","VALE","1",10,4,2,1,2,2,3,4,2,1,3,1,2,3,2,2,3,2,1,4,2
"2766","VALE","1",11,3,2,1,2,2,3,2,2,2,3,3,2,3,2,1,3,2,1,3,1
"2767","VALE","1",12,3,1,2,2,2,2,3,3,2,3,3,2,2,2,2,3,2,2,2,2
"2768","VALE","1",13,3,1,1,2,1,3,2,2,2,4,2,1,3,4,1,3,2,2,4,1
"2769","VALE","1",14,3,2,2,4,2,2,2,2,3,3,3,4,1,1,2,1,3,3,3,2
"2770","VALE","1",15,3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,3,2
"2771","VALE","1",16,4,1,1,2,1,3,3,1,2,3,2,1,4,1,2,3,2,1,2,1
"2772","VALE","1",17,4,2,2,2,1,2,3,2,2,3,2,2,3,2,2,3,2,3,4,1
"2773","VALE","1",19,4,2,2,2,2,4,3,2,2,4,3,2,3,2,2,4,2,2,4,2
"2774","VALE","1",20,2,1,2,2,2,1,2,3,3,2,3,3,2,2,2,2,2,3,2,1
"2775","VALE","1",22,3,2,2,2,2,3,3,2,2,3,2,2,3,3,2,4,2,2,3,2
"2776","VALE","1",23,4,1,1,1,1,3,3,2,1,4,2,1,4,4,1,4,2,3,4,1
"2777","VALE","1",24,3,2,1,1,2,2,3,4,2,3,2,1,3,3,2,3,3,1,1,1
"2778","VALE","1",25,3,3,1,2,1,2,2,2,2,3,1,1,3,2,1,3,1,1,2,2
"2779","VALE","1",27,3,1,1,2,1,2,2,2,1,3,1,2,3,2,1,2,1,1,2,1
"2780","VALE","1",29,3,3,2,3,3,2,2,2,3,3,3,3,2,3,2,2,3,3,2,3
"2781","VALE","1",30,3,2,2,2,1,2,3,3,3,3,3,2,3,2,4,2,2,2,4,3
"2782","VALE","1",31,3,2,1,2,1,2,3,2,2,3,1,1,3,2,2,3,1,1,4,2
"2783","VALE","1",32,2,1,2,3,2,3,3,2,3,1,1,1,3,3,3,3,2,1,4,1
"2784","VALE","1",33,3,3,2,3,1,1,2,2,4,3,2,3,2,2,2,3,2,1,3,2
"2785","VALE","1",34,3,2,1,2,2,3,3,3,2,3,3,2,3,2,2,3,1,2,3,3
"2786","VALE","1",35,3,2,2,2,1,3,3,2,2,3,2,2,2,4,2,2,2,1,3,1
"2787","VALE","1",36,4,2,2,2,3,2,3,3,3,3,1,1,4,1,2,4,2,2,3,2
"2788","VALE","1",37,2,2,2,3,3,2,3,2,2,3,3,2,2,3,2,2,1,2,2,2
"2789","VALE","1",38,3,2,1,1,1,2,3,1,1,4,2,1,3,2,1,4,2,1,4,1
"2790","VALE","1",39,4,1,1,1,1,3,3,1,1,4,2,1,4,1,1,4,1,1,4,1
"2791","VALE","1",40,3,3,2,2,1,2,3,2,2,3,2,2,2,3,3,3,2,2,3,3
"2792","VALE","1",41,3,1,2,3,3,1,2,2,3,3,4,4,1,1,3,2,3,1,2,1
"2793","VALE","1",42,4,2,1,2,1,3,3,1,1,4,1,1,4,2,1,4,2,1,3,2
"2794","VALE","1",43,3,2,2,1,1,1,1,4,2,3,3,4,1,2,2,3,2,1,2,4
"2795","VALE","1",44,4,1,2,1,1,3,3,2,2,4,2,2,4,2,1,4,2,2,4,1
"2796","VALE","1",46,4,1,1,1,2,3,4,2,2,4,1,1,4,4,1,4,2,2,4,1
"2797","VALE","1",48,4,2,1,1,2,2,4,2,2,4,2,1,4,2,1,4,2,1,3,3
"2798","VALE","1",50,4,2,1,2,1,3,3,3,3,4,2,2,2,3,2,3,3,3,3,3
"2799","VALE","1",51,3,2,2,3,2,1,2,3,2,3,3,3,2,4,2,3,3,3,3,3
"2800","VALE","1",52,3,2,1,1,2,2,3,2,2,4,1,2,4,2,2,4,2,1,3,1
"2801","VALE","1",53,4,2,1,2,2,4,3,2,1,3,2,2,3,2,2,4,2,1,3,2
"2802","VALE","1",54,4,1,1,1,1,2,3,1,1,4,1,1,3,1,1,4,1,1,4,2
"2803","VALE","1",55,4,1,1,1,1,4,4,1,1,4,1,1,4,2,1,4,1,1,4,1
"2804","VALE","1",56,4,1,2,2,1,3,4,2,2,4,3,2,3,1,2,4,2,2,4,2
"2805","VALE","1",57,4,2,1,1,1,3,3,2,2,4,1,1,4,3,1,4,2,2,4,1
"2806","VALE","1",58,4,2,1,1,1,3,2,1,1,4,1,1,4,3,1,4,2,1,3,2
"2807","VALE","1",59,3,2,2,2,1,2,2,2,3,3,3,2,2,2,2,2,2,3,3,3
"2808","VALE","1",60,3,2,2,2,2,2,2,2,3,3,2,2,3,4,2,3,3,2,3,2
"2809","VALE","1",61,4,2,1,2,1,3,4,2,2,4,1,1,4,2,1,3,1,1,4,1
"2810","VALE","1",62,3,2,1,2,2,2,3,2,2,3,2,3,2,2,1,3,2,2,3,1
"2811","VALE","1",64,3,1,1,1,1,3,4,1,2,3,2,1,3,1,1,2,2,1,4,1
"2812","VALE","1",65,3,2,2,2,1,3,4,2,3,3,3,1,4,1,1,3,2,2,4,3
"2813","VALE","1",66,3,2,1,3,2,1,2,3,3,4,2,2,3,3,1,2,2,1,3,1
