"","active","afraid","alert","angry","aroused","ashamed","astonished","at.ease","at.rest","attentive","blue","bored","calm","clutched.up","confident","content","delighted","depressed","determined","distressed","drowsy","dull","elated","energetic","enthusiastic","excited","fearful","frustrated","full.of.pep","gloomy","grouchy","guilty","happy","hostile","inspired","intense","interested","irritable","jittery","lively","lonely","nervous","placid","pleased","proud","quiescent","quiet","relaxed","sad","satisfied","scared","serene","sleepy","sluggish","sociable","sorry","still","strong","surprised","tense","tired","unhappy","upset","vigorous","wakeful","warmhearted","wide.awake","anxious","cheerful","idle","inactive","tranquil","alone","kindly","scornful","Extraversion","Neuroticism","Lie","Sociability","Impulsivity","gender","TOD","drug","film","time","id","form","study"
"3034",2,0,0,0,2,0,2,3,3,0,3,2,3,0,2,1,2,3,3,0,1,0,2,1,2,1,0,0,2,2,0,0,3,0,0,0,3,0,2,2,0,0,2,1,1,0,0,3,2,2,0,2,1,1,2,0,3,0,0,0,2,2,0,2,2,3,0,2,2,3,1,3,NA,NA,NA,20,16,2,12,7,NA,13,NA,NA,2,37,2,"SHED"
"3035",0,0,2,0,0,0,0,2,1,1,0,1,3,0,2,3,1,0,2,0,1,0,1,1,2,2,0,0,1,0,0,0,3,0,1,0,1,0,0,1,0,0,0,2,2,0,0,2,0,3,0,2,1,1,2,0,0,0,0,0,2,0,0,0,1,2,1,0,2,0,1,1,NA,NA,NA,18,10,1,11,5,NA,13,NA,NA,2,38,2,"SHED"
"3036",0,0,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,1,1,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,NA,1,0,0,0,1,0,3,3,0,0,1,0,0,1,3,0,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,14,10,3,11,3,NA,13,NA,NA,2,39,2,"SHED"
"3037",1,0,1,0,1,0,0,0,1,2,0,3,2,0,2,3,2,0,2,0,1,0,1,1,2,2,0,1,1,0,0,0,1,0,1,0,2,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,2,1,1,0,0,0,1,1,1,1,1,1,1,1,1,NA,NA,NA,16,12,1,8,6,NA,13,NA,NA,2,40,2,"SHED"
"3038",2,0,2,0,2,0,1,2,1,2,0,1,2,0,3,2,3,0,2,1,1,0,1,1,1,2,0,0,2,0,0,0,2,0,2,1,3,0,0,2,0,0,1,1,2,0,1,1,0,2,0,1,1,0,3,0,0,3,1,1,1,0,0,2,2,3,2,1,1,0,0,3,NA,NA,NA,17,11,1,10,5,NA,13,NA,NA,2,41,2,"SHED"
"3039",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,18,8,0,8,8,NA,13,NA,NA,2,42,2,"SHED"
"3040",1,0,1,0,0,2,0,1,0,1,1,0,1,0,2,2,2,2,3,1,3,0,1,2,2,3,0,1,2,1,0,0,3,0,2,2,1,0,0,2,1,3,2,0,0,0,1,1,0,1,0,0,3,0,2,1,1,1,1,1,1,2,2,1,1,3,0,2,3,0,0,1,NA,NA,NA,18,11,3,9,7,NA,13,NA,NA,2,43,2,"SHED"
"3041",2,0,1,0,2,0,0,2,1,2,0,0,1,0,1,1,2,0,1,0,0,0,1,2,2,1,0,1,2,0,0,0,2,0,0,0,2,0,0,2,0,0,1,1,2,0,1,2,0,2,0,1,0,0,2,0,0,1,2,0,0,0,0,1,2,2,2,0,2,0,0,1,NA,NA,NA,15,5,0,10,3,NA,13,NA,NA,2,44,2,"SHED"
"3042",0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3,3,0,NA,NA,NA,8,8,5,5,3,NA,13,NA,NA,2,45,2,"SHED"
"3043",0,0,0,0,0,0,0,3,1,0,0,3,0,0,2,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,2,0,0,1,1,1,0,0,0,1,3,3,1,0,2,0,0,0,3,0,0,0,0,0,1,0,0,3,3,1,NA,NA,NA,16,6,2,7,7,NA,13,NA,NA,2,46,2,"SHED"
"3044",2,0,3,0,0,0,0,2,1,2,0,1,2,0,1,2,0,0,3,0,0,0,0,2,0,1,0,1,2,0,0,0,2,0,1,2,1,0,0,1,0,0,2,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2,1,2,2,1,2,0,0,0,NA,NA,NA,18,6,4,10,6,NA,13,NA,NA,2,47,2,"SHED"
"3045",0,0,1,0,1,0,0,1,0,1,1,1,1,2,0,0,0,1,1,0,3,1,0,0,0,0,0,3,0,1,3,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,2,0,2,0,0,0,2,2,0,1,0,0,0,2,3,2,1,0,1,0,0,0,0,1,1,1,NA,NA,NA,5,22,2,3,1,NA,13,NA,NA,2,48,2,"SHED"
"3046",0,0,1,0,0,0,0,2,3,1,0,3,2,0,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,2,2,0,0,0,1,1,0,0,0,2,3,0,0,2,0,0,0,2,0,2,0,0,3,1,1,NA,NA,NA,11,5,1,6,4,NA,13,NA,NA,2,49,2,"SHED"
"3047",1,0,2,0,0,0,0,2,0,1,0,1,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,1,2,0,1,0,NA,1,NA,NA,NA,7,16,0,3,3,NA,13,NA,NA,2,50,2,"SHED"
"3048",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,3,0,2,0,0,0,0,0,1,0,0,3,0,2,0,0,2,3,1,0,1,0,2,2,2,2,1,2,0,0,0,2,0,0,0,0,2,0,0,0,0,1,2,NA,NA,NA,9,13,2,3,3,NA,13,NA,NA,2,51,2,"SHED"
"3049",0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,2,1,0,0,0,0,0,2,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,2,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,2,1,NA,NA,NA,11,19,2,7,3,NA,13,NA,NA,2,52,2,"SHED"
"3050",0,0,2,0,0,0,0,NA,2,3,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,2,0,2,1,1,1,NA,NA,NA,14,3,3,8,5,NA,13,NA,NA,2,53,2,"SHED"
"3051",0,0,0,0,0,0,0,1,0,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,NA,NA,NA,16,3,5,9,6,NA,13,NA,NA,2,54,2,"SHED"
"3052",1,0,3,2,0,0,0,0,1,2,0,2,1,1,2,0,0,0,2,2,0,0,0,1,1,1,0,1,0,0,2,1,0,2,1,1,1,2,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,1,1,1,0,1,0,2,0,1,2,2,2,0,2,2,0,0,0,0,NA,NA,NA,16,5,0,10,4,NA,13,NA,NA,2,55,2,"SHED"
"3053",2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,2,1,0,1,0,0,0,NA,NA,NA,19,20,1,12,6,NA,13,NA,NA,2,56,2,"SHED"
"3054",0,1,0,2,0,0,0,0,0,NA,1,3,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,3,0,1,2,1,0,2,0,2,0,3,2,NA,1,2,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,NA,NA,NA,13,15,1,8,4,NA,13,NA,NA,2,57,2,"SHED"
"3055",0,0,0,0,0,0,0,2,1,0,1,3,2,0,1,1,0,1,1,0,3,3,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,2,2,0,0,0,0,3,0,1,0,1,1,0,0,3,1,0,0,1,1,0,1,0,2,2,1,NA,NA,NA,5,14,4,2,2,NA,13,NA,NA,2,58,2,"SHED"
"3056",0,0,0,1,2,0,0,0,0,0,NA,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,3,3,0,0,3,0,NA,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,2,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,14,17,2,6,6,NA,13,NA,NA,2,59,2,"SHED"
"3057",0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,1,2,"SHOP"
"3058",2,0,2,0,2,0,0,3,2,2,0,0,3,0,3,3,2,0,3,0,1,0,1,2,3,3,0,0,2,0,0,0,3,0,2,1,3,0,0,2,0,0,1,3,2,NA,1,3,0,3,0,1,1,1,2,0,1,2,0,0,2,0,0,2,2,3,2,0,3,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,2,2,"SHOP"
"3059",0,0,2,1,0,0,0,1,1,2,0,2,1,1,2,1,0,0,0,1,1,2,0,0,0,0,0,1,0,0,1,0,1,1,0,2,0,2,0,0,1,0,2,0,0,0,3,1,0,2,0,1,1,2,0,0,1,1,0,1,1,0,0,0,3,1,3,1,0,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,3,2,"SHOP"
"3060",0,0,1,0,0,0,0,2,0,1,1,1,1,1,2,2,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,2,0,1,2,2,0,2,3,0,2,1,0,0,0,2,0,3,0,0,0,1,1,0,0,2,1,1,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,4,2,"SHOP"
"3061",0,0,0,0,0,0,0,1,1,1,1,2,1,1,1,2,0,1,0,0,1,1,0,0,1,0,0,1,0,1,2,0,1,1,0,0,2,1,1,0,2,1,1,0,1,1,2,1,1,2,0,1,2,2,0,0,1,0,0,0,2,1,0,0,1,1,0,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,5,2,"SHOP"
"3062",1,0,1,2,1,0,0,0,0,0,1,1,0,0,1,0,1,1,2,2,0,0,0,1,1,0,0,2,0,0,3,0,0,2,1,2,1,3,0,0,0,0,0,0,1,0,0,1,1,0,1,0,2,0,1,0,0,2,0,2,2,1,1,1,1,1,1,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,6,2,"SHOP"
"3063",2,0,1,0,1,0,0,2,2,1,0,1,1,0,1,1,0,0,1,0,2,1,0,0,2,1,0,0,1,0,0,0,1,0,0,1,2,0,0,1,0,0,2,0,2,0,1,2,0,2,1,0,3,1,2,0,0,1,0,0,3,0,0,0,0,2,0,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,7,2,"SHOP"
"3064",0,0,0,0,0,0,0,1,2,0,0,2,2,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,2,2,1,1,0,0,2,3,2,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,8,2,"SHOP"
"3065",1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,2,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,9,2,"SHOP"
"3066",2,0,2,0,2,0,2,2,1,1,0,0,2,0,2,2,2,0,1,1,0,0,2,2,2,1,0,0,2,0,0,0,3,0,2,1,1,0,1,2,0,0,0,3,1,0,1,1,0,2,0,2,1,0,2,0,3,2,2,1,1,0,0,1,1,3,1,0,2,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,10,2,"SHOP"
"3067",2,0,2,0,2,0,2,2,2,2,0,1,2,1,3,2,2,0,3,0,1,0,3,2,3,2,0,0,2,0,0,0,2,0,2,1,2,1,1,2,1,1,2,2,3,1,2,2,0,2,0,2,1,1,2,0,1,2,2,1,1,0,0,2,2,3,2,1,2,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,11,2,"SHOP"
"3068",0,0,0,1,0,0,0,2,0,0,2,3,2,0,1,0,0,3,0,3,3,2,0,0,0,0,0,2,0,1,2,0,0,1,0,1,0,1,NA,0,2,0,2,0,0,2,2,0,0,0,0,1,3,3,0,0,2,0,0,0,3,2,1,0,0,1,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,12,2,"SHOP"
"3069",1,1,1,1,0,0,0,1,1,0,0,2,0,2,2,0,1,0,1,0,0,1,0,0,1,0,1,2,0,1,3,0,0,1,0,1,1,2,2,1,0,0,3,0,0,1,3,0,2,1,1,0,1,0,1,0,0,1,0,2,2,1,1,0,1,2,2,3,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,13,2,"SHOP"
"3070",2,0,1,0,2,0,0,2,2,1,0,1,2,0,2,1,0,1,1,0,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,2,0,1,2,0,0,1,2,1,0,2,2,0,2,0,2,3,3,2,0,1,2,0,1,3,2,0,0,0,1,0,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,14,2,"SHOP"
"3071",1,0,3,2,1,2,0,3,3,3,0,0,3,1,1,1,1,1,2,2,0,0,1,1,1,2,0,2,1,0,1,0,2,1,2,1,1,0,0,2,3,1,1,0,2,1,1,3,0,1,0,1,0,0,3,2,2,0,2,0,1,0,1,0,2,2,3,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,15,2,"SHOP"
"3072",1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,2,1,2,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,16,2,"SHOP"
"3073",1,0,1,0,0,0,0,3,3,1,0,0,2,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,1,2,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,2,1,1,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,17,2,"SHOP"
"3074",1,0,1,1,1,0,1,2,1,2,0,1,1,1,2,1,2,0,1,1,1,1,1,2,2,2,0,1,1,1,1,0,1,0,2,1,2,1,1,2,0,0,1,1,1,1,1,2,0,2,0,1,1,1,1,1,1,1,0,1,2,1,1,1,3,2,2,0,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,18,2,"SHOP"
"3075",2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,0,1,3,2,2,2,2,1,0,1,1,2,1,1,1,0,2,0,1,1,3,2,2,2,2,2,1,1,3,0,1,2,1,2,1,1,1,3,2,2,1,2,1,2,1,1,2,1,1,3,1,2,1,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,19,2,"SHOP"
"3076",3,0,3,1,2,0,2,2,3,3,1,0,2,0,3,1,2,1,3,1,0,0,2,2,3,2,0,0,3,0,0,0,2,1,3,1,3,1,1,3,1,0,2,1,3,1,0,1,0,2,0,1,0,0,3,0,0,2,0,0,0,0,0,2,3,3,2,0,2,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,20,2,"SHOP"
"3077",0,0,0,2,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,3,2,0,0,1,0,0,3,1,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,21,2,"SHOP"
"3078",1,0,0,0,0,0,0,2,1,0,0,3,2,0,2,1,0,0,0,0,3,2,0,0,1,0,0,1,0,1,1,0,2,0,0,0,1,2,0,0,0,0,3,1,1,0,2,2,0,2,0,2,3,2,2,0,2,1,0,0,3,0,1,0,1,1,0,0,0,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,22,2,"SHOP"
"3079",3,1,2,1,0,0,0,1,2,2,0,1,1,1,2,1,2,1,3,1,1,1,1,3,2,2,0,1,3,1,0,1,2,0,3,3,3,1,1,3,1,0,1,2,2,0,1,1,0,3,1,2,1,0,2,0,1,3,1,1,1,0,0,3,3,2,2,2,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,23,2,"SHOP"
"3080",1,0,0,0,0,0,0,2,0,1,0,0,2,0,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,24,2,"SHOP"
"3081",1,0,0,0,2,0,0,2,2,2,1,0,2,0,2,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,3,0,0,2,1,0,2,1,1,1,2,2,1,2,0,1,0,2,2,0,2,1,0,0,2,1,1,1,1,1,1,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,25,2,"SHOP"
"3082",1,2,1,2,0,2,0,1,2,1,3,1,2,1,2,2,0,3,2,1,2,2,0,1,0,0,1,2,0,2,1,2,1,1,1,0,1,1,0,1,2,2,1,1,1,1,2,2,2,1,2,1,2,3,1,3,1,1,0,1,2,2,3,0,1,3,0,1,0,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,26,2,"SHOP"
"3083",2,0,2,0,0,0,0,3,2,2,0,0,3,0,2,2,3,0,1,0,0,0,2,2,2,2,0,0,2,0,0,0,3,0,2,0,2,0,0,2,0,0,0,3,2,1,2,3,0,3,0,2,0,0,2,0,1,2,2,0,0,0,0,2,2,3,2,0,3,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,27,2,"SHOP"
"3084",2,0,2,1,0,0,0,0,2,1,0,1,1,2,0,1,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,2,2,1,0,0,2,3,2,0,0,0,2,1,0,0,2,1,0,1,0,0,2,3,1,0,1,2,0,2,2,0,1,2,1,2,0,3,2,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,28,2,"SHOP"
"3085",1,0,1,0,1,0,0,2,2,1,0,1,1,0,2,2,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,2,0,0,1,1,0,0,1,0,0,1,2,0,0,1,3,0,1,0,1,0,2,2,0,1,2,0,1,1,0,0,1,0,1,1,0,2,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,29,2,"SHOP"
"3086",0,0,0,0,1,0,0,1,1,0,0,1,1,0,2,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,1,1,0,1,0,1,1,1,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,30,2,"SHOP"
"3087",0,0,0,0,0,0,0,2,2,0,0,1,3,0,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,2,2,2,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,31,2,"SHOP"
"3088",1,0,1,0,0,0,0,1,0,0,0,2,2,0,1,1,0,0,2,0,1,0,0,1,2,2,0,1,1,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,1,0,1,2,0,2,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,32,2,"SHOP"
"3089",1,0,2,0,1,0,0,2,2,2,0,1,2,0,2,2,2,0,1,0,0,1,1,1,2,1,0,0,1,0,0,0,2,0,2,1,2,0,0,1,1,0,0,1,1,0,1,2,0,3,0,2,1,0,2,0,1,1,0,0,1,0,0,1,1,2,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,33,2,"SHOP"
"3090",1,1,1,2,1,1,0,1,1,1,2,2,1,2,2,1,1,2,2,1,2,1,1,1,2,2,1,2,1,1,2,2,2,2,2,3,2,2,1,1,2,2,1,1,2,1,0,1,2,1,1,1,2,3,2,1,1,1,0,2,3,1,2,1,1,1,0,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,34,2,"SHOP"
"3091",1,0,1,0,0,0,0,2,1,2,0,0,2,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,1,3,0,2,0,2,1,1,1,0,1,0,0,0,2,0,0,0,0,1,1,0,2,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,35,2,"SHOP"
"3092",2,0,2,0,0,0,0,3,3,3,0,0,3,0,3,2,1,0,3,0,1,0,0,2,2,0,0,0,0,0,0,0,2,0,3,0,1,0,0,2,0,0,2,2,2,0,1,2,0,1,0,2,1,0,1,0,1,3,0,0,1,0,0,2,2,3,2,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,36,2,"SHOP"
"3093",2,0,1,0,2,0,0,3,3,1,0,1,3,0,3,2,2,0,2,0,1,1,2,1,1,0,0,1,2,1,0,0,2,0,1,0,2,0,2,2,1,0,1,2,3,2,1,2,1,2,0,2,1,1,2,0,1,1,0,0,1,0,0,1,1,2,1,0,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,37,2,"SHOP"
"3094",1,0,1,2,0,0,0,0,0,1,2,2,2,2,1,0,1,2,1,2,1,1,0,1,1,1,0,3,1,2,3,0,0,2,1,1,1,3,2,1,0,0,1,0,1,0,1,0,2,1,0,0,1,2,1,0,1,1,1,2,2,2,2,0,1,1,1,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,38,2,"SHOP"
"3095",0,0,1,0,0,0,0,1,0,2,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,2,0,1,0,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,39,2,"SHOP"
"3096",1,0,1,2,0,0,0,2,1,2,1,1,1,1,0,1,0,1,2,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,2,0,0,1,2,0,1,1,0,0,0,2,0,1,0,1,2,1,1,0,0,0,0,0,2,0,0,0,0,2,0,1,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,40,2,"SHOP"
"3097",0,2,0,2,0,0,0,1,0,0,3,1,1,0,0,0,0,2,1,2,2,2,0,0,1,0,3,3,0,3,1,0,0,0,0,0,0,2,0,0,2,1,1,0,1,1,3,1,3,NA,3,2,2,2,0,1,2,1,1,1,3,3,3,1,1,2,1,0,0,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,41,2,"SHOP"
"3098",0,0,0,0,0,0,0,2,0,0,2,1,1,0,0,1,0,1,0,0,3,2,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,NA,2,2,2,0,0,1,3,3,1,0,2,0,0,0,3,2,1,0,0,1,0,0,0,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,42,2,"SHOP"
"3099",1,0,1,0,0,0,0,1,2,1,1,0,1,2,1,1,1,1,2,1,1,0,0,1,0,0,0,1,0,1,1,0,1,2,0,1,1,1,2,1,0,1,2,1,0,1,1,2,0,1,0,1,2,2,1,0,1,1,0,0,2,1,0,0,0,2,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,43,2,"SHOP"
"3100",1,0,1,0,1,0,0,3,1,1,0,0,3,0,2,1,1,0,1,0,3,0,1,1,3,1,0,0,1,0,0,0,2,0,0,0,2,0,0,2,1,0,3,1,3,0,2,3,0,2,0,1,3,3,2,0,2,3,0,0,3,0,0,0,1,3,0,1,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,44,2,"SHOP"
"3101",1,0,1,0,1,0,0,2,1,1,0,0,1,0,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,2,0,2,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,45,2,"SHOP"
"3102",0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,46,2,"SHOP"
"3103",3,1,1,2,0,1,2,0,0,1,1,1,0,0,1,1,0,0,2,3,0,0,0,2,2,1,2,3,3,1,2,1,0,1,2,3,1,2,2,2,1,2,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,2,3,0,1,3,2,2,2,2,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,47,2,"SHOP"
